Time	Free (m^2)	Occupied(m^2)	Explored Ratio	Explore Rate (m^2/s)	r1 dist (m)	r2 dist (m)	r3 dist (m)	
33.05	68.7	9.06	0.1296	0	4.39217	4.66736	5.30375	
33.939	68.66	9.07	0.12955	-0.0299988	4.68968	4.96771	5.60126	
35.046	68.66	9.07	0.12955	0	4.98606	5.26445	5.89076	
36.025	68.7	9.03	0.12955	0	5.28291	5.56265	6.18295	
36.949	69.74	9.36	0.131833	1.36863	5.58382	5.86565	6.33901	
38.029	69.71	9.39	0.131833	0	5.88448	6.16654	6.38938	
39.074	70.13	9.52	0.13275	0.550003	6.1831	6.46588	6.43215	
39.964	70.22	9.57	0.132983	0.139992	6.47754	6.75581	6.49043	
41.039	69.99	9.8	0.132983	7.62939e-06	6.7822	7.05897	6.53515	
42.064	69.96	9.89	0.133083	0.0599976	7.07901	7.34966	6.7765	
42.983	70.57	9.98	0.13425	0.699305	7.3791	7.4423	7.07367	
44.071	70.6	9.95	0.13425	-7.63703e-06	7.6774	7.49116	7.37161	
45.081	74.58	10.37	0.141583	4.4	7.92333	7.60536	7.67058	
46.103	74.53	10.4	0.14155	-0.0199966	8.00845	7.77691	7.96206	
47.007	109.21	11.16	0.200617	35.44	8.05984	7.92417	8.25875	
48.066	109.21	11.16	0.200617	0	8.10456	8.21987	8.5549	
48.94	110.29	11.57	0.2031	1.49	8.1783	8.51745	8.85269	
50.075	110.24	11.62	0.2031	0	8.28915	8.81335	9.14873	
51.123	110.9	11.97	0.204783	1.00899	8.57657	9.11545	9.45353	
52.038	110.68	12.19	0.204783	0	8.87648	9.41245	9.74903	
53.02	111.63	12.38	0.206683	1.14	9.17884	9.71425	10.0478	
53.988	111.58	12.43	0.206683	0	9.47394	10.013	10.1987	
55.001	112.75	12.59	0.2089	1.33	9.77569	10.3127	10.502	
55.991	112.75	12.59	0.2089	0	10.0739	10.606	10.8019	
56.959	115.79	12.76	0.21425	3.20678	10.3737	10.909	11.0992	
58.034	115.94	12.8	0.214567	0.190193	10.6683	11.2069	11.3991	
59.005	125.54	13.29	0.231383	10.09	10.9582	11.5038	11.694	
60.03	125.54	13.29	0.231383	0	11.2611	11.8055	11.9961	
60.968	130.4	13.98	0.240633	5.57788	11.5569	12.1007	12.2889	
61.979	130.4	13.98	0.240633	0	11.8587	12.4023	12.5851	
63.048	132.62	14.66	0.245467	2.90001	12.0733	12.7019	12.8829	
64.092	132.62	14.66	0.245467	0	12.2865	13	13.1789	
65.1	134.16	15.3	0.2491	2.18655	12.587	13.3025	13.4821	
65.965	134.16	15.3	0.2491	0	12.8843	13.5968	13.7794	
67.19	135.68	15.52	0.252	1.74175	13.1845	13.8961	14.0773	
68.037	135.68	15.52	0.252	0	13.4853	14.1951	14.3784	
68.991	139.08	15.81	0.25815	3.69	13.7839	14.4922	14.678	
70.048	139.08	15.81	0.25815	0	14.0805	14.7891	14.7944	
71.005	139.43	16.05	0.259133	0.591772	14.3767	15.0853	14.9269	
71.993	139.43	16.05	0.259133	0	14.6671	15.3878	15.2162	
73.028	149.55	16.59	0.2769	10.66	14.8977	15.6761	15.515	
74.043	149.51	16.63	0.2769	1.52588e-05	15.1956	15.9733	15.8124	
74.989	150.03	16.83	0.2781	0.720001	15.4953	16.2694	16.1088	
76.008	149.99	16.9	0.27815	0.0299988	15.7952	16.4424	16.407	
76.973	149.99	16.9	0.27815	0	16.0967	16.6974	16.7101	
78.084	150.43	17.15	0.2793	0.690693	16.3872	17.0016	17.0056	
79.164	150.43	17.15	0.2793	0	16.5092	17.298	17.3018	
80.077	153.06	17.53	0.284317	3.00999	16.5092	17.5962	17.5957	
80.957	153.06	17.53	0.284317	0	16.5626	17.8963	17.8948	
81.951	152.55	18.69	0.2854	0.650009	16.739	18.1957	18.1901	
82.982	152.53	18.72	0.285417	0.00999451	17.0254	18.4928	18.4885	
84.012	153.31	18.87	0.286967	0.929993	17.3203	18.7925	18.7867	
84.972	153.31	18.87	0.286967	0	17.6229	19.0898	19.0891	
86.013	154.22	19.06	0.2888	1.10001	17.917	19.3857	19.3873	
87.037	154.22	19.06	0.2888	0	18.2051	19.6893	19.6888	
88.145	154.3	19.22	0.2892	0.240005	18.5023	19.9872	19.7482	
89.081	154.3	19.22	0.2892	0	18.8001	20.2887	19.7507	
89.975	154.04	20.78	0.291367	1.29999	19.1002	20.5896	19.8871	
90.988	154.04	20.78	0.291367	0	19.3958	20.8875	20.1788	
92.078	155.36	21.19	0.29425	1.73174	19.6971	21.1869	20.476	
93.027	155.36	21.19	0.29425	0	19.9962	21.486	20.7745	
94.114	155.92	21.33	0.295417	0.704222	20.2986	21.7869	21.0733	
95.005	155.92	21.33	0.295417	0	20.5955	22.0876	21.3669	
96.22	157.6	21.54	0.298567	1.89569	20.8949	22.386	21.6632	
96.988	157.6	21.54	0.298567	0	21.1914	22.6844	21.9625	
98.03	163.11	22.2	0.30885	6.17	21.4858	22.9825	22.2594	
99.022	163.11	22.2	0.30885	0	21.7871	23.282	22.5615	
100.124	165.6	22.74	0.3139	3.03303	22.0873	23.5783	22.8594	
101.17	165.6	22.74	0.3139	0	22.381	23.8747	23.1554	
102.11	171.54	23.36	0.324833	6.56656	22.677	24.1758	23.4547	
103.052	171.54	23.36	0.324833	0	22.981	24.4735	23.6809	
104.14	182.45	23.72	0.343617	11.2587	23.2761	24.7684	23.7189	
105.069	182.45	23.72	0.343617	0	23.5717	25.0632	23.9424	
106	182.4	23.77	0.343617	0	23.8714	25.3452	24.231	
107.118	187.12	24.08	0.352	5.02497	24.1703	25.638	24.5268	
108.156	186.98	24.46	0.3524	0.239766	24.4647	25.9394	24.8291	
108.984	186.8	24.75	0.352583	0.110111	24.763	26.2376	25.1263	
110.044	186.79	24.78	0.352617	0.020009	25.0561	26.5391	25.4255	
111.024	187.72	25.23	0.354917	1.38	25.251	26.6839	25.7209	
112.012	187.72	25.24	0.354933	0.0100098	25.497	26.6988	26.0269	
112.959	187.63	25.46	0.35515	0.130005	25.795	26.9473	26.3242	
114.108	187.63	25.46	0.35515	0	26.0909	27.2363	26.6175	
114.937	189.17	25.94	0.358517	2.0281	26.393	27.5182	26.9175	
115.991	189.17	25.94	0.358517	0	26.693	27.6575	27.2165	
117.017	191.19	25.87	0.361767	1.95001	26.9902	27.7352	27.5163	
117.952	191.19	25.87	0.361767	0	27.2887	27.7458	27.8146	
119.027	191.23	25.92	0.361917	0.0898912	27.5896	27.7458	28.1131	
119.986	191.23	25.92	0.361917	0	27.892	27.7458	28.4143	
121.019	191.21	25.96	0.36195	0.0200243	28.192	27.9019	28.7117	
121.922	191.21	25.96	0.36195	0	28.3883	28.1919	29.0093	
123.095	194.37	26.43	0.368	3.62638	28.6261	28.4859	29.3072	
124.138	194.37	26.43	0.368	0	28.9266	28.7894	29.6078	
125.009	193.92	26.94	0.3681	0.0596991	29.223	29.0856	29.9081	
126.01	193.92	26.94	0.3681	0	29.5239	29.3864	30.2089	
127.029	196.26	27.36	0.3727	2.75999	29.825	29.6884	30.5098	
128.055	196.26	27.36	0.3727	0	30.1208	29.9836	30.8103	
129.187	198.91	28.2	0.378517	3.4935	30.419	30.2832	31.1042	
129.925	198.91	28.2	0.378517	0	30.7195	30.5811	31.4023	
131.062	199.75	28.71	0.380767	1.35001	31.0155	30.8533	31.6991	
132.096	199.75	28.71	0.380767	0	31.3146	30.8825	31.9978	
133.217	199.41	29.26	0.381117	0.209782	31.6135	30.9731	32.2902	
134.087	199.41	29.26	0.381117	0	31.8728	31.1423	32.5901	
135.066	204.27	29.73	0.39	5.35679	31.9921	31.4308	32.8928	
136.057	204.27	29.73	0.39	0	32.0381	31.7268	33.1874	
137.042	205.32	30.14	0.392433	1.4688	32.0703	32.0271	33.4757	
137.976	205.32	30.14	0.392433	0	32.2904	32.3271	33.6238	
139.047	205.25	30.27	0.392533	0.0600128	32.587	32.6242	33.9225	
140.052	205.55	30.35	0.393167	0.380005	32.8854	32.9226	34.2231	
140.975	205.39	30.51	0.393167	0	33.1821	33.2163	34.5231	
142.108	205.66	30.7	0.393933	0.459991	33.4825	33.5158	34.8216	
142.995	205.59	30.77	0.393933	0	33.7827	33.8149	35.12	
143.943	205.65	30.98	0.394383	0.270259	34.0722	34.1155	35.4211	
145.05	205.65	30.99	0.3944	0.0100098	34.3681	34.4073	35.7193	
146.025	207.5	31.32	0.398033	2.18001	34.6693	34.7087	36.0205	
147.04	207.5	31.32	0.398033	0	34.9695	35.0083	36.3201	
148.044	207.4	31.58	0.3983	0.159988	35.2713	35.3087	36.6185	
149.114	207.43	31.62	0.398417	0.0700073	35.5704	35.6037	36.9156	
149.998	207.8	31.82	0.399367	0.570007	35.8695	35.9042	37.2158	
151.128	207.68	31.98	0.399433	0.039978	36.1651	36.1983	37.5164	
152.058	209.88	32.23	0.403517	2.45001	36.4598	36.494	37.8143	
153.056	209.88	32.23	0.403517	0	36.7582	36.7331	38.1137	
153.96	216.49	33.27	0.416267	7.64237	37.0573	36.8158	38.3967	
155.079	216.49	33.27	0.416267	0	37.3583	36.8663	38.574	
156.059	217.69	33.79	0.419133	1.71827	37.6537	36.9174	38.8656	
156.947	217.69	33.79	0.419133	0	37.9531	36.962	39.166	
157.916	229.11	34.72	0.439717	12.35	38.2438	37.18	39.4644	
159.036	229.11	34.72	0.439717	0	38.5452	37.4799	39.7619	
159.981	234.26	35.32	0.4493	5.76152	38.8482	37.7827	40.0626	
161.004	234.26	35.32	0.4493	0	39.0339	38.0769	40.3587	
161.905	234.76	35.57	0.45055	0.75	39.0609	38.3768	40.6515	
163.13	234.76	35.57	0.45055	0	39.2847	38.6798	40.9529	
164.019	236.26	35.89	0.453583	1.82001	39.5786	38.9801	41.2546	
165.041	236.26	35.89	0.453583	0	39.8802	39.2794	41.5528	
166.022	241.45	36.52	0.463283	5.82001	40.1771	39.5754	41.8419	
166.965	241.45	36.52	0.463283	0	40.4792	39.879	42.1126	
168.086	241.63	36.56	0.46365	0.219781	40.6651	40.1801	42.3453	
168.963	242.29	36.67	0.464933	0.77076	40.924	40.4765	42.5238	
169.94	242.29	36.7	0.464983	0.0299988	41.2225	40.7783	42.6559	
170.985	245.37	36.95	0.470533	3.32999	41.521	41.0788	42.7357	
172.176	246.74	37.09	0.47305	1.51001	41.7441	41.3485	42.7667	
173.085	254.62	37.13	0.48625	7.92001	41.8083	41.6409	42.7672	
174.136	254.45	37.32	0.486283	0.019989	41.8493	41.9302	42.7825	
174.984	254.39	37.58	0.486617	0.200012	41.8493	42.2271	42.9215	
176.039	254.4	37.57	0.486617	0	41.8493	42.5288	43.2114	
177.039	254.51	38.35	0.4881	0.889984	41.8516	42.8239	43.5061	
177.949	254.51	38.35	0.4881	0	41.8815	43.1256	43.8078	
179.161	254.88	38.83	0.489517	0.85946	41.8815	43.4286	44.1087	
180.107	254.88	38.83	0.489517	0	41.8815	43.7265	44.4068	
181.022	254.93	38.82	0.489583	0.0398889	41.8815	44.0289	44.7018	
182.039	254.93	38.82	0.489583	0	41.884	44.3241	45.0006	
182.971	255.49	38.72	0.49035	0.460913	41.9413	44.6256	45.303	
184.097	255.49	38.72	0.49035	0	41.9686	44.9259	45.603	
185	256.87	38.91	0.492967	1.57001	41.9686	45.2265	45.9024	
186.078	256.87	38.91	0.492967	0	42.0587	45.5237	46.2024	
187.214	260.78	39.69	0.500783	4.69	42.3461	45.812	46.5053	
188	260.78	39.69	0.500783	0	42.6447	46.1028	46.8021	
189.034	263.14	40.22	0.5056	2.88134	42.9446	46.4029	47.1036	
190.055	263.14	40.22	0.5056	0	43.2443	46.6982	47.4024	
190.976	272.78	40.91	0.522817	10.33	43.5345	46.9969	47.7011	
192.125	272.78	40.91	0.522817	0	43.8362	47.2932	47.9997	
192.971	280.23	41.73	0.5366	8.26999	44.1339	47.5889	48.2972	
193.989	280.23	41.73	0.5366	0	44.4263	47.8812	48.5905	
194.961	280.32	42.04	0.537267	0.400394	44.7304	47.9782	48.8925	
195.948	280.32	42.04	0.537267	0	45.027	47.9817	49.1902	
197.053	280.34	42.24	0.537633	0.220001	45.3271	47.9817	49.4887	
198.15	280.34	42.24	0.537633	0	45.6259	47.9894	49.7844	
198.946	281.04	42.48	0.5392	0.940002	45.9225	48.201	50.0791	
200.093	281.04	42.48	0.5392	0	46.2232	48.4992	50.378	
201.012	282.37	42.78	0.541917	1.63	46.5197	48.7942	50.6779	
202.083	282.37	42.78	0.541917	0	46.8179	49.0894	50.971	
202.977	284.91	43.19	0.546833	2.95297	47.1191	49.39	51.2711	
203.962	284.9	43.2	0.546833	0	47.4182	49.6895	51.54	
204.991	292.23	43.99	0.560367	8.11996	47.7193	49.9865	51.6442	
206.158	292.23	43.99	0.560367	0	47.8714	50.2829	51.9265	
207.192	292.23	43.99	0.560367	0	48.1473	50.5796	52.0808	
208.103	296.43	44.34	0.56795	4.55002	48.4478	50.88	52.0808	
209.107	296.43	44.34	0.56795	0	48.7456	51.1797	52.2026	
210.047	296.36	44.41	0.56795	0	49.0342	51.4695	52.4786	
210.999	296.36	44.41	0.56795	0	49.3443	51.7773	52.7854	
212.001	296.19	44.69	0.568133	0.110016	49.6295	52.0773	53.0827	
213.036	296.19	44.69	0.568133	0	49.7744	52.3764	53.1405	
213.987	296.18	44.72	0.568167	0.0199491	49.8308	52.6779	53.1891	
215.013	296.18	44.76	0.568233	0.0400887	49.8861	52.9784	53.3449	
216.018	296.16	44.78	0.568233	0	49.9879	53.277	53.6387	
217.047	296.16	44.78	0.568233	0	50.2372	53.5775	53.9396	
217.982	296.07	44.9	0.568283	0.0299683	50.5363	53.8728	54.2368	
219.007	296.07	44.9	0.568283	0	50.8311	54.1722	54.5362	
220.078	296.13	45	0.56855	0.160034	51.1315	54.4713	54.8347	
221.023	296.13	45	0.56855	0	51.4294	54.7682	55.1314	
222.004	296.08	45.08	0.5686	0.0300589	51.726	55.0668	55.4305	
223.015	296.08	45.08	0.5686	0	52.0256	55.37	55.7341	
224.087	296.02	45.21	0.568717	0.0698371	52.248	55.5763	56.0319	
225.061	296.02	45.21	0.568717	0	52.4324	55.7835	56.1933	
226.124	295.95	45.05	0.568333	-0.229552	52.5782	55.9239	56.2713	
226.959	295.95	45.05	0.568333	0	52.766	55.9591	56.3492	
228.147	295.95	45.05	0.568333	0	52.9171	55.9949	56.6044	
229.033	295.95	45.05	0.568333	0	53.0092	56.0315	56.9005	
230.101	295.98	45.02	0.568333	0	53.064	56.0807	57.1963	
231.242	295.98	45.02	0.568333	0	53.1184	56.1007	57.4883	
231.974	296.03	44.98	0.56835	0.0100403	53.1746	56.1286	57.7907	
233.042	296.03	44.98	0.56835	0	53.2354	56.1557	58.0863	
234.113	296.05	44.96	0.56835	-3.05176e-05	53.3199	56.1883	58.3863	
234.973	296.05	44.96	0.56835	0	53.4271	56.23	58.6824	
236.034	296.16	44.85	0.56835	3.04871e-05	53.5007	56.2539	58.8614	
236.999	296.16	44.85	0.56835	0	53.5555	56.2751	59.0371	
237.968	296.16	44.85	0.56835	0	53.597	56.4115	59.3261	
238.973	296.22	44.8	0.568367	0.00997925	53.7613	56.5642	59.6232	
240.057	296.26	45.15	0.569017	0.387658	54.0611	56.6608	59.7882	
241.045	296.24	45.17	0.569017	3.07018e-05	54.2339	56.9178	59.7882	
241.991	296.18	45.44	0.569367	0.209991	54.2364	57.2159	59.8788	
243.054	296.17	45.79	0.569933	0.339996	54.4208	57.5153	60.1534	
244.087	296.17	45.79	0.569933	0	54.5446	57.814	60.4485	
244.984	296.13	45.83	0.569933	0	54.8339	58.1146	60.7492	
246.19	296.13	45.83	0.569933	0	54.9242	58.4115	61.0465	
247.065	298.02	46.12	0.573567	2.17564	55.0717	58.7135	61.3496	
248.072	298.02	46.12	0.573567	0	55.2373	59.0089	61.6472	
249.003	298.01	46.13	0.573567	0	55.3765	59.3045	61.9425	
249.968	298.01	46.13	0.573567	0	55.6717	59.6056	62.2431	
251.127	297.99	46.15	0.573567	0	55.9709	59.903	62.5412	
252.042	298.08	46.27	0.573917	0.210232	56.1805	60.1951	62.8345	
253.104	298.06	46.32	0.573967	0.0297902	56.4707	60.4983	63.1393	
254.029	298.04	46.39	0.57405	0.0503402	56.7685	60.7979	63.4386	
255.1	298.09	46.38	0.574117	0.0399686	56.8962	61.0967	63.7362	
256.068	298.09	46.38	0.574117	0	57.1763	61.3931	64.0362	
257.066	298.1	46.46	0.574267	0.0898759	57.4757	61.6897	64.3349	
258.015	298.1	46.46	0.574267	0	57.779	61.9937	64.6343	
259.002	298.59	46.57	0.575267	0.601842	58.0775	62.2918	64.9341	
260.133	298.59	46.57	0.575267	0	58.3753	62.5911	65.2337	
261.07	299.57	46.86	0.577383	1.28023	58.6723	62.8881	65.5247	
262.023	299.55	46.56	0.57685	-0.320007	58.9733	63.1903	65.8253	
262.914	302.01	47.09	0.581833	2.98999	59.2717	63.491	66.1247	
264.095	302.01	47.09	0.581833	0	59.5686	63.7776	66.418	
265.047	302.35	47.51	0.5831	0.76004	59.7215	64.0789	66.7128	
266.006	302.35	47.51	0.5831	0	60.0002	64.373	67.0073	
266.979	302.34	47.72	0.583433	0.199982	60.2995	64.6753	67.3085	
267.98	302.36	47.88	0.583733	0.179993	60.4378	64.9725	67.3446	
269.157	302.25	47.99	0.583733	0	60.497	65.2745	67.3446	
270.083	302.25	47.99	0.583733	0	60.5503	65.5738	67.3702	
271.048	302.22	48.06	0.5838	0.0400486	60.5929	65.869	67.4762	
272.046	302.22	48.09	0.58385	0.0300288	60.8332	66.1675	67.7464	
273.02	302.21	48.13	0.5839	0.0299688	61.1319	66.4695	68.0473	
