Time	Free (m^2)	Occupied(m^2)	Explored Ratio	Explore Rate (m^2/s)	r1 dist (m)	r2 dist (m)	r3 dist (m)	
46.052	263.03	15.36	0.742373	0	9.53	9.77667	9.74564	
47.375	263.03	15.36	0.742373	0	9.83508	10.083	10.0525	
48.219	263.03	15.36	0.742373	0	10.1267	10.3762	10.3477	
49.127	262.36	16.03	0.742373	0	10.4268	10.6747	10.6462	
50.085	262.37	16.05	0.742453	0.0299091	10.724	10.9729	10.9383	
51.164	262.36	16.06	0.742453	0	11.022	11.2749	11.2336	
52.171	262.36	16.06	0.742453	0	11.3241	11.5694	11.5338	
53.228	262.3	16.15	0.742533	0.0299688	11.4389	11.8672	11.835	
54.134	262.3	16.15	0.742533	0	11.5667	12.1577	11.9493	
55.312	262.62	16.23	0.7436	0.399625	11.8699	12.4626	11.9493	
56.097	262.62	16.23	0.7436	0	12.1633	12.7547	11.9493	
57.213	262.77	16.52	0.744773	0.439972	12.4654	13.0581	12.0952	
58.123	262.77	16.52	0.744773	0	12.7622	13.3522	12.3919	
59.048	262.85	16.52	0.744987	0.0799866	13.054	13.6538	12.6919	
60.067	262.85	16.52	0.744987	0	13.3546	13.9553	12.991	
61.16	262.5	16.97	0.745253	0.100037	13.649	14.2545	13.2919	
62.084	262.5	16.97	0.745253	0	13.9473	14.5529	13.5892	
63.172	273.68	17.41	0.77624	11.5852	14.2433	14.8523	13.8895	
64.122	273.68	17.41	0.77624	0	14.54	15.1438	14.1892	
65.083	272.84	17.58	0.774453	-0.670654	14.8409	15.4398	14.4907	
66.051	272.84	17.58	0.774453	0	15.1345	15.7376	14.7849	
67.24	271.99	19.34	0.77688	0.905446	15.4362	16.0399	15.0775	
68.045	271.99	19.34	0.77688	0	15.7326	16.3366	15.3731	
69.109	277.71	18.9	0.79096	5.28	16.0359	16.6389	15.6754	
70.181	277.71	18.9	0.79096	0	16.3338	16.9365	15.9407	
71.155	278.85	18.83	0.793813	1.06998	16.6344	17.2359	16.1755	
72.144	285.55	19.17	0.812587	7.04004	16.9358	17.5359	16.4709	
73.134	287.1	19.39	0.817307	1.76999	17.2361	17.8344	16.768	
74.173	287.31	19.42	0.817947	0.240021	17.5337	18.1326	17.0651	
75.041	289.91	19.57	0.82528	2.75	17.8314	18.4296	17.3631	
76.164	289.56	20.2	0.826027	0.279999	18.124	18.7279	17.6633	
77.143	294.34	20.5	0.839573	5.07491	18.4224	19.0247	17.9639	
78.081	294.34	20.8	0.840373	0.300288	18.7206	19.3207	18.259	
79.16	294.34	20.8	0.840373	0	19.0227	19.6245	18.5628	
80.182	304.28	21.11	0.867707	10.25	19.3209	19.9208	18.8592	
81.195	304.28	21.11	0.867707	0	19.6191	20.2211	19.1603	
82.179	326.68	21.45	0.928347	22.74	19.9168	20.512	19.46	
