Time	Free (m^2)	Occupied(m^2)	Explored Ratio	Explore Rate (m^2/s)	r1 dist (m)	r2 dist (m)	r3 dist (m)	
71.447	131.47	15.61	0.245133	1.84	12.4344	14.3906	14.6712	
72.452	131.47	15.61	0.245133	0	12.7329	14.6914	14.915	
73.428	133.87	16.57	0.250733	3.36	12.909	14.9873	15.211	
74.46	133.87	16.57	0.250733	0	13.1782	15.2876	15.5079	
75.453	134.11	16.63	0.251233	0.300003	13.4775	15.5846	15.8042	
76.386	134.11	16.63	0.251233	0	13.776	15.8832	16.1048	
77.477	136.01	16.74	0.254583	2.01201	14.0735	16.1828	16.4057	
78.45	136.01	16.74	0.254583	0	14.373	16.4837	16.7	
79.538	139.37	16.82	0.260317	3.44	14.6668	16.7827	16.9972	
80.408	139.37	16.82	0.260317	0	14.9617	17.0815	17.291	
81.375	140.99	16.64	0.262717	1.43711	15.2614	17.3812	17.5841	
82.388	140.99	16.64	0.262717	0	15.5624	17.6811	17.7785	
83.475	140.71	16.95	0.262767	0.0301193	15.8594	17.979	17.7785	
84.452	140.77	17	0.26295	0.110001	16.1539	18.2823	17.8539	
85.406	140.68	17.12	0.263	0.0299988	16.4546	18.5805	18.1499	
86.422	140.68	17.12	0.263	0	16.75	18.8823	18.4506	
87.386	141.17	17.19	0.263933	0.560573	17.0249	19.1787	18.7455	
88.547	141.17	17.19	0.263933	0	17.0814	19.4799	19.0411	
89.463	142.37	17.3	0.266117	1.30478	17.1345	19.7784	19.3431	
90.431	142.37	17.3	0.266117	0	17.2294	20.0729	19.6376	
91.452	143.36	17.56	0.2682	1.25125	17.5008	20.3722	19.9354	
92.445	143.36	17.56	0.2682	0	17.7964	20.6708	20.2325	
93.566	145.68	17.87	0.272583	2.62474	18.0883	20.9698	20.5276	
94.414	145.68	17.87	0.272583	0	18.3814	21.2713	20.8269	
95.45	148.17	18.67	0.278067	3.2933	18.6831	21.5718	21.1258	
96.384	149.22	19.14	0.2806	1.52	18.9842	21.8721	21.4174	
97.519	149.02	19.47	0.280817	0.12999	19.2793	22.1667	21.7087	
98.457	148.85	19.64	0.280817	0	19.5734	22.4621	22.003	
99.411	148.77	19.74	0.28085	0.0200444	19.8779	22.7674	22.3063	
100.43	148.69	19.82	0.28085	1.52588e-05	20.1796	23.0656	22.6081	
101.598	148.69	19.84	0.280883	0.019989	20.4783	23.364	22.9072	
102.525	152.37	20.33	0.287833	4.17	20.7783	23.6655	23.1061	
103.426	152.37	20.33	0.287833	0	21.0783	23.9616	23.1061	
104.457	152.37	20.33	0.287833	0	21.3725	24.2593	23.1157	
105.537	159.7	20.42	0.3002	7.42	21.6703	24.5551	23.2257	
106.364	159.68	20.46	0.300233	0.0200043	21.9688	24.8563	23.5111	
107.405	159.71	20.59	0.3005	0.159988	22.2672	25.158	23.8111	
108.538	159.71	20.59	0.3005	0	22.5583	25.4469	24.0951	
109.399	159.8	20.7	0.300833	0.199613	22.8641	25.7527	24.3965	
110.401	159.83	20.64	0.300783	-0.0301193	23.1621	26.0513	24.6968	
111.454	159.78	20.69	0.300783	0	23.4576	26.351	24.9963	
112.536	159.66	20.67	0.30055	-0.13986	23.7517	26.6498	25.291	
113.433	159.76	20.73	0.300817	0.160149	24.0519	26.9513	25.5934	
114.387	159.77	20.72	0.300817	0	24.346	27.2519	25.8916	
115.37	159.75	20.76	0.30085	0.0199843	24.644	27.5504	26.1893	
116.554	159.8	20.94	0.301233	0.230241	24.9449	27.8263	26.4875	
117.366	159.91	21.02	0.30155	0.190002	25.2422	27.9794	26.7865	
118.421	159.91	21.03	0.301567	0.00999451	25.5407	28.2747	27.078	
119.411	159.99	21.09	0.3018	0.139844	25.7837	28.5717	27.3749	
120.46	160.01	21.07	0.3018	1.52741e-05	25.8491	28.8747	27.6799	
121.382	160.24	21.16	0.302333	0.318717	25.9608	29.1771	27.98	
122.541	160.32	21.21	0.30255	0.130527	26.2396	29.478	28.2792	
123.464	160.66	21.25	0.303183	0.380005	26.535	29.7777	28.573	
124.487	161.03	22.52	0.305917	1.64	26.8319	30.0783	28.8729	
125.407	161.66	22.59	0.307083	0.699997	27.1345	30.3759	29.1741	
126.518	161.64	22.61	0.307083	0	27.4313	30.6765	29.4732	
127.466	161.64	22.61	0.307083	0	27.7292	30.9723	29.7722	
128.587	163.92	22.76	0.311133	2.43488	28.0308	31.2751	30.0745	
129.477	163.92	22.76	0.311133	0	28.3272	31.461	30.3733	
130.556	166.5	23.08	0.315967	2.89999	28.6258	31.5355	30.6737	
131.384	166.5	23.08	0.315967	0	28.9262	31.5615	30.9715	
132.471	166.46	23.38	0.3164	0.259995	29.2249	31.5615	31.2674	
133.513	166.46	23.38	0.3164	0	29.5148	31.5615	31.5546	
134.347	166.53	23.39	0.316533	0.0799219	29.8196	31.5615	31.8565	
135.356	166.64	23.97	0.317683	0.690693	30.1211	31.5712	32.1571	
136.434	166.5	24.11	0.317683	0	30.4171	31.5712	32.4561	
137.411	166.5	24.11	0.317683	0	30.7112	31.5712	32.7543	
138.432	166.39	24.22	0.317683	0	31.0104	31.5712	33.0582	
139.438	166.33	24.28	0.317683	0	31.3111	31.5712	33.3576	
140.435	166.33	24.28	0.317683	0	31.6111	31.6084	33.6555	
141.423	166.2	24.41	0.317683	0	31.9084	31.6576	33.9561	
142.445	166.95	24.45	0.319	0.78763	32.2081	31.8198	34.2534	
143.333	166.87	24.53	0.319	0	32.512	32.1207	34.5573	
144.419	172.14	24.97	0.328517	5.74447	32.8074	32.4168	34.7029	
145.419	172.05	25.06	0.328517	0	33.1027	32.7123	34.9965	
146.503	182.81	25.7	0.347517	11.4114	33.4039	33.0141	35.2998	
147.503	182.83	25.72	0.347583	0.0399686	33.7048	33.3131	35.4417	
148.429	182.83	25.72	0.347583	0	33.9999	33.6074	35.6649	
149.379	187.77	26.02	0.356317	5.23477	34.2953	33.9034	35.96	
150.407	187.58	26.44	0.3567	0.230226	34.5921	34.2041	36.2597	
151.42	187.53	26.57	0.356833	0.0800018	34.893	34.5062	36.5642	
152.379	188.38	26.97	0.358917	1.25	35.1911	34.8074	36.8628	
153.417	188.54	27.06	0.359333	0.249735	35.4905	35.1026	37.1574	
154.448	188.54	27.06	0.359333	0	35.7884	35.4068	37.454	
155.55	192.01	27.99	0.366667	4.40883	36.0887	35.7053	37.7534	
156.5	192.01	27.99	0.366667	0	36.3827	36.002	38.0501	
157.463	198.47	28.55	0.378367	7.02	36.6816	36.3012	38.3532	
158.426	198.47	28.55	0.378367	0	36.8701	36.5993	38.5885	
159.484	199.98	28.75	0.381217	1.70658	36.9332	36.8935	38.8546	
160.433	199.98	28.75	0.381217	0	36.9887	37.1963	39.1518	
161.527	202.84	29.41	0.387083	3.52353	37.032	37.492	39.4483	
162.543	215.15	29.99	0.408567	12.8771	37.2284	37.7908	39.7408	
163.373	222.58	31.1	0.4228	8.54001	37.5279	38.0902	40.0407	
164.348	222.58	31.1	0.4228	0	37.8265	38.3881	40.3376	
165.435	222.4	31.33	0.422883	0.0499878	38.1289	38.6867	40.6365	
166.4	222.7	31.68	0.423967	0.650009	38.424	38.9846	40.9323	
167.456	222.52	31.87	0.423983	0.00997456	38.7043	39.2801	41.2271	
168.413	222.48	32.5	0.424967	0.591179	39.0012	39.583	41.5307	
169.48	223.52	32.7	0.427033	1.24002	39.2965	39.8768	41.8178	
170.509	227.02	32.78	0.433	3.57999	39.5933	40.1784	42.1202	
171.438	229.86	33.27	0.43855	3.32999	39.8893	40.4745	42.4184	
172.419	229.86	33.27	0.43855	0	40.1831	40.7684	42.7188	
173.428	229.7	33.43	0.43855	0	40.4849	41.0709	43.0172	
174.464	229.89	33.65	0.439233	0.410004	40.7807	41.3656	43.3137	
175.463	229.89	33.65	0.439233	0	40.9193	41.6665	43.6118	
176.466	230.05	33.73	0.439633	0.240021	41.2185	41.9638	43.9127	
177.485	230.03	33.77	0.439667	0.0199292	41.5179	42.2635	44.2121	
178.557	230.32	33.65	0.43995	0.170013	41.8185	42.4814	44.5119	
179.444	230.3	33.67	0.43995	0	42.1146	42.4814	44.8071	
180.354	231.14	34.34	0.442467	1.51149	42.4107	42.4814	45.1107	
181.465	231.16	34.32	0.442467	0	42.7101	42.4814	45.4105	
182.388	235.51	34.74	0.450417	4.76999	43.0093	42.5131	45.7089	
183.35	235.51	34.74	0.450417	0	43.3058	42.7109	46.0075	
184.448	241.06	35.38	0.460733	6.1962	43.6072	43.0074	46.3054	
185.448	241.06	35.38	0.460733	0	43.9053	43.3072	46.6064	
186.559	244.26	35.75	0.466683	3.55225	44.2065	43.6081	46.9066	
187.401	244.26	35.75	0.466683	0	44.5041	43.9028	47.2019	
188.438	243.97	36.21	0.466967	0.170013	44.8023	44.2019	47.5021	
189.595	243.97	36.21	0.466967	0	45.1047	44.5021	47.8011	
190.477	243.93	36.26	0.466983	0.0100098	45.3969	44.8007	48.0992	
191.371	244.5	36.38	0.468133	0.689972	45.7019	45.0984	48.4028	
192.352	245.44	36.59	0.47005	1.14773	45.9959	45.3935	48.6964	
193.431	245.44	36.59	0.47005	0	46.2945	45.6894	48.9971	
194.363	245.43	36.76	0.470317	0.160004	46.5917	45.9904	49.2988	
195.428	245.43	36.76	0.470317	0	46.8911	46.2907	49.5814	
196.363	245.45	36.92	0.470617	0.180173	47.1886	46.5888	49.7347	
197.421	245.45	36.92	0.470617	0	47.4836	46.8874	49.8241	
198.354	249.21	37.26	0.47745	4.09591	47.7813	47.1808	49.8673	
199.506	249.21	37.3	0.477517	0.040018	48.0815	47.4829	49.891	
200.427	252.04	37.52	0.4826	3.05002	48.3815	47.7832	49.891	
201.55	252.04	37.52	0.4826	0	48.6803	48.0856	49.891	
202.415	252.65	37.64	0.483817	0.726379	48.9768	48.382	49.895	
203.443	253.73	37.77	0.485833	1.20755	49.276	48.6808	49.9638	
204.454	253.67	37.98	0.486083	0.149875	49.57	48.9836	50.2352	
205.413	255.18	38.26	0.489067	1.80444	49.873	49.2819	50.5297	
206.511	255.17	38.3	0.489117	0.0299091	50.1707	49.5804	50.8256	
207.452	255.85	38.49	0.490567	0.870866	50.4699	49.8787	51.1185	
208.417	255.84	38.5	0.490567	0	50.7656	50.176	51.4128	
209.47	257.5	39.27	0.494617	2.42999	51.067	50.4758	51.7146	
210.493	257.49	39.28	0.494617	0	51.1276	50.7723	52.009	
211.438	257.48	39.33	0.494683	0.039978	51.1963	50.9507	52.3094	
212.383	265.47	40	0.509117	8.66003	51.3452	51.2242	52.5976	
213.381	266.44	40.44	0.511467	1.41	51.6181	51.5228	52.894	
214.482	266.28	40.6	0.511467	0	51.9152	51.8202	53.1839	
215.418	266.19	40.75	0.511567	0.0607263	52.2084	52.1175	53.2699	
216.37	266.17	40.77	0.511567	-3.05176e-05	52.5032	52.4174	53.3189	
217.543	266.12	40.84	0.5116	0.0199199	52.8016	52.7185	53.4085	
218.352	266.1	40.86	0.5116	0	53.0957	53.0095	53.679	
219.357	267.91	41.22	0.515217	2.17436	53.3946	53.3071	53.9787	
220.419	267.91	41.22	0.515217	0	53.6992	53.611	54.2841	
221.392	267.9	41.23	0.515217	0	53.991	53.9043	54.5765	
222.411	267.89	41.25	0.515233	0.00996928	54.2929	54.2082	54.8812	
223.581	267.87	41.27	0.515233	0	54.5929	54.5066	55.1809	
224.347	267.87	41.27	0.515233	0	54.8933	54.8028	55.4821	
225.335	267.85	41.33	0.5153	0.039978	55.1909	55.101	55.7784	
226.44	267.85	41.33	0.5153	0	55.4918	55.3994	56.0773	
227.342	267.82	41.36	0.5153	3.05176e-05	55.7918	55.6994	56.3763	
228.388	267.82	41.36	0.5153	0	56.0923	56	56.6759	
229.376	267.82	41.36	0.5153	0	56.3864	56.3009	56.974	
230.502	267.81	41.38	0.515317	0.0100198	56.6868	56.5997	57.2758	
231.573	267.79	41.4	0.515317	-3.04567e-05	56.9872	56.9	57.5748	
232.51	267.8	41.39	0.515317	3.05787e-05	57.2865	57.1966	57.8736	
233.444	267.8	41.39	0.515317	0	57.5849	57.5006	57.9126	
234.438	267.75	41.45	0.515333	0.0100098	57.8734	57.7964	58.015	
235.406	267.75	41.45	0.515333	0	58.171	58.0988	58.2133	
236.509	267.52	41.68	0.515333	-3.05481e-05	58.467	58.3979	58.5048	
237.454	267.52	41.68	0.515333	0	58.7648	58.6967	58.8003	
238.48	267.28	41.94	0.515367	0.0201201	59.0654	58.9976	59.0996	
239.415	267.28	41.94	0.515367	0	59.199	59.2945	59.3989	
240.434	267.25	41.97	0.515367	0	59.4853	59.588	59.6976	
241.396	267.25	41.97	0.515367	0	59.7886	59.8893	59.9966	
242.509	267.23	41.99	0.515367	-3.04871e-05	60.0895	60.1851	60.2929	
243.487	267.23	41.99	0.515367	0	60.3807	60.4791	60.5856	
244.356	267.22	42.01	0.515383	0.0101009	60.6882	60.7847	60.8923	
245.431	267.22	42.01	0.515383	0	60.9867	61.0847	61.1889	
246.455	267.2	42.03	0.515383	-3.05481e-05	61.2876	61.382	61.4867	
247.462	267.2	42.03	0.515383	0	61.5854	61.6791	61.7806	
248.444	267.94	42.44	0.5173	1.15002	61.8862	61.9764	62.0826	
249.524	267.94	42.44	0.5173	0	62.1859	62.2765	62.3819	
250.403	267.76	42.62	0.5173	-3.05787e-05	62.3365	62.5739	62.6793	
251.367	267.74	42.8	0.517567	0.159715	62.6038	62.8734	62.9758	
252.495	267.59	42.95	0.517567	0	62.9032	63.167	63.2753	
253.417	267.59	42.95	0.517567	0	63.2035	63.4695	63.5788	
254.433	267.53	43.01	0.517567	0	63.5032	63.7678	63.8766	
255.55	267.54	43.04	0.517633	0.0398585	63.799	64.0624	64.1724	
256.478	267.46	43.12	0.517633	0	64.0999	64.3619	64.4712	
257.38	267.54	43.09	0.517717	0.0500378	64.3973	64.6637	64.7749	
258.459	267.82	43.41	0.518717	0.600006	64.6975	64.9609	65.0724	
259.391	268	43.42	0.519033	0.190033	64.9936	65.2598	65.3726	
260.55	268.09	43.75	0.519733	0.419983	65.2876	65.5595	65.6708	
261.352	268.52	43.78	0.5205	0.459991	65.5872	65.8552	65.9684	
262.434	268.54	44.23	0.521283	0.470001	65.8583	66.0448	66.2676	
263.388	269.57	44.37	0.523233	1.16998	66.1536	66.0791	66.5639	
264.353	269.54	44.44	0.5233	0.0400085	66.4497	66.1441	66.8612	
265.379	272.02	44.87	0.52815	2.91	66.7488	66.3783	67.1596	
266.603	272.02	44.87	0.52815	0	67.0452	66.6701	67.4526	
267.354	272.39	45.32	0.529517	0.820007	67.3455	66.9723	67.7562	
268.39	272.29	45.42	0.529517	0	67.6424	67.2693	68.0533	
269.406	272.15	45.52	0.52945	-0.0399381	67.942	67.5719	68.3532	
270.387	272.19	45.67	0.529767	0.190002	68.2399	67.8731	68.6499	
271.474	272.18	45.75	0.529883	0.0700468	68.5387	68.1725	68.9532	
272.422	272.18	45.75	0.529883	0	68.8325	68.4679	69.2158	
273.455	272.36	45.89	0.530417	0.321615	69.1367	68.767	69.2204	
274.504	272.36	45.89	0.530417	0	69.4321	69.0649	69.3257	
275.466	272.29	46.04	0.53055	0.0799067	69.7296	69.3673	69.4646	
276.523	272.29	46.04	0.53055	0	70.0349	69.6697	69.6134	
277.504	272.29	46.11	0.530667	0.0700073	70.3306	69.9649	69.9115	
278.491	272.29	46.11	0.530667	0	70.6311	70.2654	70.212	
279.384	272.37	46.17	0.5309	0.140295	70.9227	70.5643	70.5125	
280.342	272.37	46.17	0.5309	0	71.2195	70.8546	70.8095	
281.589	272.52	46.3	0.531367	0.279968	71.3435	71.1486	71.1045	
282.456	272.52	46.3	0.531367	0	71.6246	71.451	71.4025	
283.467	272.66	46.4	0.531767	0.240502	71.9221	71.7416	71.6998	
284.391	272.66	46.4	0.531767	0	72.2143	72.0358	71.995	
285.379	272.66	46.97	0.532717	0.570578	72.5209	72.3383	72.302	
286.323	272.66	46.97	0.532717	0	72.8168	72.6357	72.5976	
287.531	272.5	47.44	0.533233	0.306928	73.1155	72.9342	72.8931	
288.348	272.5	47.44	0.533233	0	73.4149	73.2378	73.1944	
289.498	272.27	47.79	0.533433	0.119995	73.7109	73.5381	73.4919	
290.585	272.27	47.79	0.533433	0	74.0041	73.8335	73.788	
291.443	272.24	47.98	0.5337	0.160485	74.3074	74.1341	74.0889	
292.344	272.23	48	0.533717	0.0099494	74.6081	74.2219	74.388	
293.452	272.23	48	0.533717	0	74.9045	74.3272	74.6838	
294.461	272.23	48.15	0.533967	0.149695	75.2066	74.594	74.9856	
295.378	272.21	48.17	0.533967	3.05787e-05	75.5045	74.8894	75.2856	
296.383	272.21	48.17	0.533967	0	75.8039	75.1874	75.585	
297.416	272.22	48.17	0.533983	0.0100098	75.8697	75.4715	75.8853	
298.407	272.22	48.17	0.533983	0	76.1411	75.7728	76.1854	
299.418	272.21	48.18	0.533983	-3.05176e-05	76.4332	76.0672	76.4794	
300.485	272.04	48.91	0.534917	0.559998	76.7352	76.3672	76.7826	
301.345	272.04	48.91	0.534917	0	77.0283	76.664	77.0808	
302.416	272	49.04	0.535067	0.0900269	77.3205	76.962	77.3764	
303.447	272.21	49.24	0.53575	0.409973	77.6079	77.2623	77.6757	
304.356	272.19	49.26	0.53575	3.05176e-05	77.9039	77.5566	77.9729	
305.424	272.17	49.28	0.53575	-3.05176e-05	78.2074	77.8576	78.2746	
306.397	272.82	49.53	0.53725	0.899994	78.5012	78.1541	78.572	
307.423	272.82	49.53	0.53725	0	78.5967	78.4553	78.8714	
308.441	272.84	49.76	0.537667	0.249531	78.7392	78.7554	79.1731	
309.413	272.84	49.76	0.537667	0	79.0271	79.0471	79.4728	
310.356	272.32	50.37	0.537817	0.0897862	79.3251	79.3492	79.7693	
311.54	272.32	50.37	0.537817	0	79.6247	79.6459	80.0665	
312.427	272.21	50.48	0.537817	3.04263e-05	79.9234	79.9418	80.3643	
313.409	272.21	50.48	0.537817	0	80.2222	80.2347	80.6575	
314.407	272.13	50.56	0.537817	-3.06401e-05	80.5226	80.5393	80.959	
315.398	272.13	50.56	0.537817	0	80.8241	80.8379	81.2581	
316.407	272.13	50.66	0.537983	0.100408	81.1069	81.1188	81.5542	
317.424	272.13	50.66	0.537983	0	81.4206	81.4345	81.8536	
318.488	272.13	50.66	0.537983	0	81.6403	81.7299	82.1503	
319.427	272.09	50.7	0.537983	3.05481e-05	81.662	82.0339	82.4514	
320.416	272.02	50.77	0.537983	0	81.7203	82.3351	82.7539	
321.398	272.02	50.77	0.537983	0	81.8799	82.6279	83.0466	
322.421	272.03	50.76	0.537983	0	82.1705	82.9246	83.3448	
323.399	272.03	50.76	0.537983	0	82.4694	83.2254	83.6439	
324.628	272.03	50.76	0.537983	0	82.7673	83.523	83.946	
325.415	272.02	50.81	0.53805	0.039978	83.0665	83.824	84.2468	
326.373	272.02	50.81	0.53805	0	83.3658	84.1217	84.5453	
327.38	272.02	50.81	0.53805	0	83.6633	84.4155	84.8423	
328.559	272.06	50.78	0.538067	0.0100298	83.9628	84.7141	85.1474	
329.401	272.04	50.84	0.538133	0.039978	84.2648	85.0145	85.4474	
330.38	272.04	50.85	0.53815	0.0100098	84.5338	85.3095	85.7444	
331.462	272.01	50.88	0.53815	0	84.6946	85.6105	86.0462	
332.44	272.01	50.88	0.53815	0	84.9757	85.9064	86.3441	
333.547	271.97	50.92	0.53815	3.05176e-05	85.2743	86.2094	86.6468	
334.524	271.97	50.92	0.53815	0	85.568	86.4969	86.9399	
335.465	271.78	51.11	0.53815	0	85.8722	86.7984	87.2435	
336.392	271.78	51.11	0.53815	0	86.1752	86.9791	87.5471	
337.483	271.6	51.29	0.53815	-3.04567e-05	86.4686	87.2383	87.8414	
338.445	271.59	51.3	0.53815	0	86.5963	87.5398	88.145	
339.415	271.59	51.3	0.53815	0	86.6092	87.8384	88.4453	
340.408	271.37	51.58	0.53825	0.0600576	86.6521	88.1382	88.745	
341.478	271.37	51.58	0.53825	0	86.702	88.43	89.0384	
342.416	271.37	51.58	0.53825	0	86.8339	88.7283	89.3435	
343.483	271.28	51.71	0.538317	0.0400887	87.1256	89.0322	89.6441	
344.504	271.16	51.83	0.538317	3.01259e-05	87.4224	89.3248	89.9385	
345.531	271.16	51.83	0.538317	0	87.7267	89.6292	90.2413	
346.458	271.17	51.83	0.538333	0.00990909	88.0204	89.9235	90.5362	
347.307	271.18	51.82	0.538333	3.06401e-05	88.3223	90.2251	90.8392	
348.526	271.17	51.83	0.538333	-3.05176e-05	88.6201	90.5266	91.1392	
349.451	271.17	51.83	0.538333	0	88.9156	90.8262	91.4392	
350.441	271.2	51.8	0.538333	0	89.2145	91.1259	91.7383	
351.437	271.2	51.8	0.538333	0	89.5169	91.4218	92.0391	
352.404	271.18	51.82	0.538333	3.05481e-05	89.8101	91.7206	92.3364	
353.439	271.18	51.82	0.538333	0	90.1082	92.02	92.6385	
354.497	271.13	51.86	0.538317	-0.0100098	90.407	92.317	92.9379	
355.584	271.2	52.02	0.5387	0.230011	90.7085	92.6142	93.2394	
356.702	271.19	52.03	0.5387	0	91.0082	92.912	93.54	
357.54	271.18	52.04	0.5387	0	91.3028	93.2062	93.8386	
358.562	271.16	52.06	0.5387	0	91.6013	93.5081	94.135	
359.423	271.03	52.19	0.5387	0	91.9085	93.8104	94.4382	
360.601	270.97	52.29	0.538767	0.0400486	92.2081	94.1086	94.7358	
361.466	270.97	52.29	0.538767	0	92.5087	94.4074	95.0379	
362.441	270.67	52.59	0.538767	-3.03657e-05	92.802	94.7022	95.3328	
363.537	270.68	52.59	0.538783	0.00997983	92.9348	95.0057	95.6333	
364.425	270.68	52.59	0.538783	0	92.9824	95.3015	95.9219	
365.464	270.67	52.65	0.538867	0.0497391	93.1143	95.6008	96.2179	
366.527	270.67	52.65	0.538867	0	93.4062	95.8987	96.5199	
367.524	270.66	52.7	0.538933	0.0400791	93.7051	96.198	96.8193	
