Time	Free (m^2)	Occupied(m^2)	Explored Ratio	Explore Rate (m^2/s)	r1 dist (m)	r2 dist (m)	r3 dist (m)	
63.633	169.17	17.45	0.497653	0.0200645	11.7308	13.3732	12.2206	
64.683	169.08	17.54	0.497653	1.52588e-05	11.7848	13.6663	12.5165	
65.611	169.04	17.8	0.49824	0.219986	11.9317	13.9672	12.8197	
66.513	168.94	17.9	0.49824	1.52588e-05	12.2195	14.2674	13.1185	
67.638	169	18.02	0.49872	0.179993	12.5128	14.5686	13.4197	
68.587	168.85	18.17	0.49872	-1.52588e-05	12.8119	14.8661	13.7181	
69.582	169.18	18.24	0.499787	0.398019	13.1127	15.1673	14.0193	
70.657	169.18	18.24	0.499787	0	13.4091	15.4614	14.3156	
71.82	169.92	18.27	0.50184	0.770004	13.7088	15.7251	14.6186	
72.703	169.92	18.27	0.50184	0	14.0081	15.8749	14.9171	
73.748	172.82	18.84	0.511093	3.46652	14.3082	16.1191	15.2145	
74.618	172.82	18.84	0.511093	0	14.6046	16.1809	15.5153	
75.619	191.64	19.55	0.563173	19.53	14.6442	16.1809	15.7541	
76.579	191.64	19.55	0.563173	0	14.6442	16.1809	16.0122	
77.586	191.38	19.81	0.563173	0	14.6442	16.1809	16.3048	
78.672	191.38	19.81	0.563173	0	14.6442	16.221	16.6063	
79.546	191.17	20.02	0.563173	0	14.6754	16.474	16.9044	
80.655	191.17	20.02	0.563173	0	14.9363	16.7622	17.2035	
81.604	191.16	20.57	0.564613	0.540009	15.2335	16.9536	17.5041	
82.545	191.16	20.57	0.564613	0	15.5317	17.1828	17.8026	
83.743	191.15	20.81	0.565227	0.22998	15.8323	17.4835	18.1044	
84.86	191.11	20.85	0.565227	1.52588e-05	16.132	17.7829	18.4029	
85.569	191.15	20.96	0.565627	0.149994	16.4344	18.0853	18.7047	
86.661	191.1	21.03	0.56568	0.019969	16.7299	18.3826	19.0026	
87.652	191.25	21.14	0.566373	0.26001	17.0308	18.6823	19.3023	
88.565	191.24	21.22	0.56656	0.0699374	17.3332	18.9853	19.6053	
89.67	191.94	21.32	0.568693	0.801606	17.6126	19.2844	19.9008	
90.584	191.82	21.44	0.568693	-1.51377e-05	17.9001	19.5838	20.1989	
91.821	193.73	21.7	0.57448	2.1831	18.0396	19.8841	20.5022	
92.84	193.74	21.73	0.574587	0.0400486	18.3217	20.1796	20.793	
93.584	202.44	22.48	0.599787	9.43114	18.6244	20.4822	21.0705	
94.68	202.23	22.69	0.599787	0	18.9214	20.7788	21.1361	
95.635	209.16	23.08	0.619307	7.32001	19.2244	21.0757	21.1361	
96.738	209.14	23.25	0.619707	0.149994	19.5247	21.3724	21.1676	
97.662	209.12	23.33	0.619867	0.0599976	19.8217	21.6694	21.4291	
98.565	209.68	23.64	0.622187	0.869995	20.1233	21.97	21.7286	
99.61	209.6	24.18	0.623413	0.459562	20.4239	22.27	22.0229	
100.672	209.86	24.3	0.624427	0.38037	20.7239	22.5696	22.3143	
101.639	209.71	24.47	0.62448	0.0200043	21.023	22.8666	22.6107	
102.637	209.95	25.95	0.629067	1.71999	21.3229	23.1687	22.9095	
103.635	209.95	25.95	0.629067	0	21.6174	23.4669	23.208	
104.701	212.51	25.86	0.635653	2.47	21.9178	23.7681	23.5028	
105.642	212.51	25.86	0.635653	0	22.2147	24.0673	23.8046	
106.575	231.43	26.05	0.686613	19.11	22.5152	24.3638	24.1049	
107.59	231.43	26.05	0.686613	0	22.7078	24.664	24.2494	
108.601	231.25	26.23	0.686613	0	22.7748	24.9619	24.4632	
109.781	238.26	26.42	0.705813	7.17848	22.8529	25.2558	24.7582	
Free:	231	occupied:	144	total:	375
