Time	Free (m^2)	Occupied(m^2)	Explored Ratio	Explore Rate (m^2/s)	r1 dist (m)	r2 dist (m)	r3 dist (m)	
42.532	182.21	14.48	0.524507	0.579407	6.92895	9.02452	8.34914	
43.48	182.21	14.48	0.524507	0	6.98145	9.25445	8.64856	
44.517	181.38	18.67	0.533467	3.36675	7.03352	9.44355	8.95006	
45.629	181.38	18.67	0.533467	0	7.0856	9.74389	9.24886	
46.56	182.2	19.01	0.53656	1.16	7.33758	10.0469	9.5491	
47.502	182.2	19.01	0.53656	0	7.53047	10.344	9.84493	
48.488	192	19.46	0.563893	10.25	7.77674	10.6443	10.1431	
49.46	192	19.46	0.563893	0	8.07375	10.8882	10.444	
50.666	191.87	19.73	0.564267	0.139288	8.37674	10.9807	10.747	
51.539	191.87	19.73	0.564267	0	8.67614	11.0234	11.0455	
52.491	191.78	19.85	0.564347	0.030014	8.97613	11.0789	11.3461	
53.556	191.76	19.87	0.564347	-1.52435e-05	9.27613	11.1421	11.6455	
54.555	191.72	19.98	0.564533	0.0700774	9.57673	11.3451	11.9449	
55.5	191.6	20.14	0.56464	0.0399933	9.87461	11.6411	12.2412	
56.458	192.6	19.03	0.564347	-0.109019	10.1725	11.9396	12.5333	
57.521	192.5	19.15	0.5644	0.0202013	10.4749	12.2437	12.6792	
58.575	192.55	19.15	0.564533	0.0499878	10.7749	12.5419	12.9546	
59.492	192.51	19.26	0.56472	0.0700073	11.0761	12.8417	13.252	
60.477	192.51	19.26	0.56472	0	11.3767	13.1369	13.5489	
61.602	193.17	19.37	0.566773	0.769989	11.6737	13.4375	13.8503	
62.523	193.17	19.37	0.566773	0	11.8696	13.7392	13.8809	
63.447	195.18	19.71	0.57304	2.35708	11.9359	14.0365	13.8809	
64.499	195.18	19.71	0.57304	0	11.9899	14.3353	13.884	
65.394	195.01	19.88	0.57304	0	12.0457	14.6365	13.9365	
66.532	195.01	19.88	0.57304	0	12.0999	14.9335	13.9694	
67.653	195.04	19.85	0.57304	0	12.37	15.2362	14.0521	
68.454	195.04	19.85	0.57304	0	12.5636	15.5341	14.332	
69.442	195.98	19.91	0.575707	0.999001	12.8126	15.8335	14.6349	
70.519	195.98	19.91	0.575707	0	13.1049	16.0707	14.928	
71.482	202.7	20.1	0.594133	6.9308	13.4088	16.3702	15.23	
72.439	202.7	20.1	0.594133	0	13.7085	16.6685	15.5285	
73.605	202.59	20.56	0.595067	0.349991	14.0076	16.9671	15.8262	
74.614	202.59	20.56	0.595067	0	14.3088	17.265	16.1271	
75.512	202.39	20.88	0.595387	0.119651	14.6091	17.5651	16.4247	
76.485	202.39	20.88	0.595387	0	14.9061	17.8654	16.7257	
77.62	202.77	21.06	0.59688	0.560558	15.0325	18.1636	16.8686	
78.686	202.77	21.06	0.59688	0	15.3334	18.4645	17.1411	
79.583	204	21.26	0.600693	1.42856	15.6308	18.7636	17.4402	
80.561	204	21.26	0.600693	0	15.9325	19.0639	17.7397	
81.534	206.96	21.67	0.60968	3.37676	16.2277	19.3561	18.037	
82.632	206.96	21.67	0.60968	0	16.5281	19.6586	18.3408	
83.64	207.98	21.67	0.6124	1.02306	16.8259	19.9571	18.6406	
84.528	214.2	22.54	0.631307	7.09001	17.0672	20.243	18.9375	
85.574	215.94	22.71	0.6364	1.91	17.1452	20.5237	19.2278	
86.529	216.5	22.49	0.637307	0.339657	17.1964	20.8217	19.5113	
87.486	216.46	22.53	0.637307	0	17.2281	21.1201	19.6636	
88.54	216.48	22.93	0.638427	0.42084	17.2281	21.4167	19.9636	
89.547	216.37	23.04	0.638427	-1.52588e-05	17.2281	21.7202	20.2608	
90.555	216.14	23.27	0.638427	1.52588e-05	17.3355	22.0163	20.5581	
91.457	216.12	23.29	0.638427	-1.52588e-05	17.6326	22.316	20.8574	
92.529	215.66	23.75	0.638427	1.52588e-05	17.9308	22.6141	21.1561	
93.577	215.66	23.75	0.638427	0	18.2317	22.9122	21.4572	
94.475	215.6	23.81	0.638427	0	18.5319	23.2133	21.7569	
95.573	215.6	23.81	0.638427	0	18.8266	23.5127	22.0554	
96.485	215.58	23.83	0.638427	0	19.1274	23.8103	22.353	
97.502	215.58	23.83	0.638427	0	19.4289	24.1133	22.656	
98.405	215.6	23.81	0.638427	0	19.7274	24.4091	22.9532	
99.498	215.6	23.81	0.638427	0	20.0283	24.7082	23.2517	
100.537	215.54	23.87	0.638427	-1.52435e-05	20.3188	25.0071	23.5562	
101.529	215.54	23.87	0.638427	0	20.5173	25.3031	23.851	
102.462	218.01	24.52	0.646747	3.12001	20.7516	25.6027	24.1487	
103.632	218.01	24.52	0.646747	0	21.0497	25.7682	24.4459	
104.538	218.09	24.63	0.647253	0.189623	21.3482	25.7682	24.74	
105.559	218.09	24.63	0.647253	0	21.6493	25.7682	24.8518	
106.576	218.11	24.64	0.647333	0.0299988	21.9448	25.7692	24.8518	
107.537	218.11	24.64	0.647333	0	22.2424	25.9763	24.8518	
108.439	218.04	24.65	0.647173	-0.0600128	22.5371	26.274	24.8518	
109.52	218.04	24.65	0.647173	0	22.8315	26.5712	25.0109	
110.526	217.88	24.81	0.647173	1.52588e-05	23.1339	26.8741	25.3051	
111.607	217.87	24.82	0.647173	0	23.4335	27.1738	25.605	
112.607	217.83	24.86	0.647173	0	23.7209	27.4711	25.9028	
113.514	217.83	24.86	0.647173	0	23.8643	27.7042	26.195	
114.513	217.71	24.98	0.647173	0	24.1603	27.7042	26.4962	
115.441	217.71	24.98	0.647173	0	24.46	27.7042	26.7939	
116.595	217.71	24.98	0.647173	0	24.7593	27.7042	27.0954	
117.661	217.54	25.15	0.647173	-1.52435e-05	25.0588	27.7042	27.3942	
118.416	217.54	25.15	0.647173	0	25.3603	27.7042	27.6972	
119.406	217.41	25.28	0.647173	1.53047e-05	25.66	27.7042	27.9939	
120.556	217.41	25.28	0.647173	0	25.9552	27.7042	28.2034	
121.389	217.27	25.42	0.647173	0	26.2583	27.7042	28.4212	
122.439	217.27	25.42	0.647173	0	26.5579	27.7042	28.7202	
123.675	217.15	25.54	0.647173	-1.52741e-05	26.8105	27.7042	29.0192	
124.552	217.15	25.54	0.647173	0	26.8105	27.7042	29.3183	
125.581	216.26	26.24	0.646667	-0.190177	26.8105	27.7782	29.6177	
126.412	216.26	26.24	0.646667	0	26.8105	28.0722	29.9189	
127.448	216.2	26.3	0.646667	0	26.8203	28.3706	30.215	
128.42	216.2	26.3	0.646667	0	26.8707	28.6711	30.5171	
129.589	216.11	27.09	0.648533	0.699997	27.0258	28.9664	30.8088	
130.604	216.11	27.09	0.648533	0	27.2169	29.2637	30.9578	
131.55	215.86	27.64	0.649333	0.299404	27.5195	29.5662	31.0117	
132.658	215.86	27.64	0.649333	0	27.818	29.863	31.0648	
133.544	215.8	27.7	0.649333	0	28.1145	30.1583	31.1442	
134.638	215.8	27.7	0.649333	0	28.4142	30.4578	31.4307	
135.46	216.01	27.74	0.65	0.25	28.6623	30.6177	31.7249	
136.479	216.01	27.74	0.65	0	28.7564	30.6773	32.0261	
137.492	216.2	27.55	0.65	0	28.7564	30.6899	32.3252	
138.548	216.2	27.55	0.65	0	28.7564	30.6899	32.6255	
139.638	216.23	27.52	0.65	0	28.785	30.6899	32.9267	
140.598	216.23	27.52	0.65	0	28.8641	30.6899	33.2195	
