Time	Free (m^2)	Occupied(m^2)	Explored Ratio	Explore Rate (m^2/s)	r1 dist (m)	r2 dist (m)	r3 dist (m)	
75.051	259.4	21.58	0.74928	0	17.5743	17.1266	17.3142	
76.15	259.44	21.74	0.749813	0.199982	17.8733	17.4227	17.6129	
77.096	259.44	21.74	0.749813	0	18.1736	17.723	17.9132	
78.036	259.55	21.86	0.750427	0.229095	18.4721	18.0236	18.211	
79.041	259.55	21.86	0.750427	0	18.7727	18.3254	18.5063	
80.033	259.83	22.2	0.75208	0.614465	19.0715	18.623	18.7988	
81.103	259.83	22.2	0.75208	0	19.3634	18.9128	19.0927	
82.203	259.92	22.6	0.753387	0.490481	19.6708	19.218	19.1827	
83.077	259.92	22.6	0.753387	0	19.971	19.5204	19.4037	
84.069	259.92	22.6	0.753387	0	20.0822	19.8163	19.6969	
85.175	259.92	22.6	0.753387	0	20.3554	20.119	19.8392	
86.108	260.97	23.04	0.75736	1.49002	20.655	20.4166	20.1125	
86.966	260.97	23.04	0.75736	0	20.9531	20.7148	20.4096	
88.03	261.52	23.1	0.758987	0.612435	21.2546	21.0144	20.5163	
89.045	261.52	23.1	0.758987	0	21.5528	21.3135	20.7726	
89.976	261.98	23.16	0.760373	0.519989	21.8543	21.5961	21.0716	
91.035	261.98	23.16	0.760373	0	22.1532	21.7053	21.367	
92.09	261.74	23.1	0.759573	-0.300288	22.4535	21.7596	21.6641	
93.12	262.86	23.18	0.762773	1.19759	22.7511	21.8118	21.962	
94.07	264.5	23.38	0.76768	1.84371	23.049	21.8641	22.2613	
95.12	264.49	23.39	0.76768	0	23.3425	21.9195	22.5585	
96.118	267.3	23.93	0.776613	3.35669	23.6369	22.045	22.8627	
97.097	267.28	23.95	0.776613	3.04871e-05	23.9381	22.3416	23.1615	
98.101	272.53	24.92	0.7932	6.22	24.2269	22.635	23.4597	
99.049	272.53	24.92	0.7932	0	24.4474	22.9306	23.7605	
100.046	272.75	25.1	0.794267	0.399994	24.5365	23.2316	24.0583	
101.034	272.7	25.36	0.794827	0.209155	24.6031	23.5	24.3434	
102.02	272.7	25.36	0.794827	0	24.664	23.6473	24.6347	
103.058	272.6	25.49	0.794907	0.0299683	24.7155	23.9213	24.8932	
103.997	272.6	25.49	0.794907	0	24.7673	24.2261	25.1917	
104.991	272.51	25.61	0.794987	0.0300594	24.8217	24.5254	25.491	
105.985	272.51	25.61	0.794987	0	24.8853	24.8242	25.7872	
107.278	272.3	25.83	0.795013	0.00997925	25.1215	25.1251	26.0861	
107.987	272.3	25.83	0.795013	0	25.1688	25.4234	26.3774	
109.099	272.2	25.97	0.79512	0.0400486	25.3016	25.7212	26.6736	
110.154	272.2	25.97	0.79512	0	25.6014	26.0244	26.9745	
111.1	272.26	25.98	0.795307	0.0700073	25.899	26.3211	27.2678	
111.985	272.26	25.98	0.795307	0	26.1978	26.6134	27.566	
113.001	272.18	26.16	0.795573	0.0998065	26.4987	26.9095	27.8668	
114.032	272.18	26.16	0.795573	0	26.7969	27.2079	28.1625	
115.073	272.32	26.25	0.796187	0.230672	27.0947	27.5024	28.4613	
116.076	272.32	26.25	0.796187	0	27.3941	27.7973	28.7607	
117.207	272.11	26.47	0.796213	0.00991066	27.6853	28.0983	29.0396	
117.989	272.11	26.47	0.796213	0	27.9799	28.3946	29.3405	
119.075	273.66	26.76	0.80112	1.84003	28.2755	28.688	29.6375	
120.074	273.66	26.76	0.80112	0	28.5748	28.9805	29.9362	
121.108	274.8	26.87	0.804453	1.24623	28.8743	29.2272	30.2383	
122.031	274.8	26.87	0.804453	0	29.1667	29.4238	30.5343	
122.989	274.82	27.16	0.80528	0.30907	29.4693	29.5702	30.8379	
124.066	274.82	27.16	0.80528	0	29.7655	29.6667	31.1361	
125.017	274.72	27.26	0.80528	3.05787e-05	30.065	29.7145	31.4376	
126.054	274.72	27.26	0.80528	0	30.1877	29.7192	31.7382	
127.001	274.68	27.32	0.805333	0.019989	30.1877	29.7192	32.0358	
128.071	274.68	27.32	0.805333	0	30.3262	29.7208	32.3391	
129.032	274.68	27.32	0.805333	0	30.6024	29.7557	32.6364	
130.055	274.68	27.32	0.805333	0	30.823	29.8609	32.9355	
131.083	274.66	27.34	0.805333	0	31.0328	30.1466	33.2382	
132.15	274.66	27.34	0.805333	0	31.3318	30.4441	33.5364	
133.176	274.66	27.34	0.805333	0	31.5511	30.7438	33.8391	
134.083	274.65	27.35	0.805333	0	31.7513	31.0456	34.1322	
135.314	274.65	27.35	0.805333	0	32.0552	31.3348	34.4343	
136.101	274.63	27.37	0.805333	-3.05481e-05	32.353	31.6346	34.7373	
137.079	274.63	27.37	0.805333	0	32.5454	31.9324	35.0366	
138.026	274.72	27.79	0.806693	0.51004	32.6125	32.2276	35.3384	
139.048	274.69	27.83	0.80672	0.00995933	32.6435	32.5275	35.6345	
140.036	274.63	27.91	0.806773	0.0200291	32.6435	32.8261	35.9284	
141.127	274.63	27.91	0.806773	0	32.6435	33.1229	36.2305	
142.048	274.61	27.95	0.806827	0.0200195	32.6655	33.4235	36.532	
143.122	274.61	27.95	0.806827	0	32.7729	33.7262	36.8341	
144.121	274.54	28.26	0.807467	0.240712	33.0588	34.0211	37.1299	
145.102	274.54	28.26	0.807467	0	33.3568	34.3227	37.432	
146.005	274.46	28.34	0.807467	0	33.6542	34.6196	37.7308	
147.018	274.46	28.34	0.807467	0	33.9543	34.918	38.0323	
148.048	274.5	28.36	0.807627	0.0600281	34.2527	35.2209	38.3329	
149.001	274.5	28.36	0.807627	0	34.5509	35.5194	38.6317	
150.044	275.31	28.5	0.81016	0.954755	34.8508	35.8183	38.929	
151.067	275.31	28.5	0.81016	0	35.1499	36.116	39.2308	
152.048	276.85	28.7	0.8148	1.73825	35.4495	36.4132	39.5305	
153.082	276.85	28.7	0.8148	0	35.748	36.7112	39.8317	
153.952	278.71	29.02	0.820613	2.18436	36.0477	37.0047	40.1314	
155.203	278.71	29.02	0.820613	0	36.3456	37.3028	40.4308	
156.078	280.48	29.32	0.826133	2.06176	36.646	37.6038	40.7343	
157.108	280.48	29.32	0.826133	0	36.939	37.8974	41.0292	
158.089	280.48	29.49	0.826587	0.168634	37.2378	38.1962	41.3325	
159.101	280.48	29.49	0.826587	0	37.5323	38.4929	41.6331	
160.039	280.95	29.55	0.828	0.529469	37.8351	38.7934	41.9276	
161.141	280.95	29.55	0.828	0	38.1368	39.0948	42.2294	
162.05	281.37	29.74	0.829627	0.610016	38.435	39.393	42.5267	
163.098	281.39	29.77	0.82976	0.049888	38.7302	39.6939	42.8219	
164.064	281.39	29.77	0.82976	0	39.0341	39.9912	43.1252	
165.223	285.43	30.84	0.843387	5.09473	39.3332	40.2884	43.4243	
166.124	285.43	30.84	0.843387	0	39.6365	40.5878	43.7229	
167.084	294.9	31.44	0.87024	10.07	39.9314	40.8872	44.012	
168.046	294.9	31.44	0.87024	0	40.235	41.1872	44.3133	
169.095	298.46	31.87	0.88088	3.99799	40.5323	41.4857	44.6101	
169.955	298.46	31.87	0.88088	0	40.832	41.7814	44.9031	
171.066	299.41	31.83	0.883307	0.906409	41.1347	42.0798	45.2026	
172.14	299.41	31.83	0.883307	0	41.4332	42.3782	45.4966	
172.972	299.24	32.16	0.883733	0.159973	41.7368	42.6781	45.7939	
174.125	299.24	32.16	0.883733	0	42.0349	42.976	45.9343	
175.216	299.23	32.19	0.883787	0.019989	42.3349	43.2743	45.9344	
176.15	299.23	32.19	0.883787	0	42.6322	43.5716	45.9344	
177.27	299.14	32.3	0.88384	0.019989	42.9346	43.8705	45.9344	
178.056	299.14	32.3	0.88384	0	43.2237	44.1697	46.0596	
179.115	303.63	32.95	0.897547	5.14005	43.5174	44.4665	46.3455	
180.183	303.63	32.95	0.897547	0	43.8148	44.7675	46.6419	
181.082	312.48	33.58	0.922827	9.48944	44.1151	45.07	46.9394	
182.04	312.48	33.58	0.922827	0	44.411	45.368	47.2368	
183.058	315.71	34.29	0.933333	3.94003	44.708	45.663	47.5372	
Free:	329.92	occupied:	45.08	total:	375
