Time	Free (m^2)	Occupied(m^2)	Explored Ratio	Explore Rate (m^2/s)	r1 dist (m)	r2 dist (m)	r3 dist (m)	
105.61	316.5	25.86	0.91296	0.540009	25.8728	25.9838	22.8573	
106.55	316.5	25.86	0.91296	0	25.8728	25.9838	22.8573	
107.529	318.83	26.37	0.920533	2.83997	26.2596	26.3682	22.9688	
108.648	318.83	26.37	0.920533	0	26.6761	26.7584	23.3429	
109.515	318.74	26.5	0.92064	0.0400085	27.0534	27.1639	23.7476	
110.555	318.74	26.5	0.92064	0	27.0534	27.1639	23.7476	
111.562	318.89	26.42	0.920827	0.0700073	27.4416	27.5367	24.1176	
112.594	318.89	26.42	0.920827	0	27.8697	27.9437	24.5359	
113.516	319.3	26.61	0.922427	0.598809	28.2522	28.1378	24.9213	
114.63	319.3	26.61	0.922427	0	28.2522	28.1378	24.9213	
115.576	319.33	26.69	0.92272	0.109985	28.6508	28.1395	25.3205	
116.547	319.33	26.69	0.92272	0	29.062	28.1426	25.7169	
117.716	319.35	26.67	0.92272	3.05176e-05	29.4677	28.1442	26.1142	
118.394	319.35	26.67	0.92272	0	29.4677	28.1442	26.1142	
