Time	Free (m^2)	Occupied(m^2)	Explored Ratio	Explore Rate (m^2/s)	r1 dist (m)	r2 dist (m)	r3 dist (m)	
128.472	202.39	27.08	0.38245	0.164918	29.5011	29.8614	30.5836	
129.845	202.5	27.4	0.383167	0.322829	29.9192	30.2963	30.5855	
131.107	202.5	27.55	0.383417	0.112439	30.308	30.681	30.7321	
132.519	203.35	27.87	0.385367	0.876415	30.6747	31.0723	31.1477	
133.768	205.15	29.41	0.390933	2.50938	31.108	31.4905	31.5221	
135.126	205.46	29.59	0.39175	0.36732	31.4818	31.7294	31.9484	
136.514	207.57	30.05	0.396033	1.92798	31.899	31.7482	32.3474	
137.788	207.49	30.22	0.396183	0.0675256	32.3232	31.8495	32.7225	
139.191	210.96	30.94	0.403167	3.14093	32.5617	32.1607	33.1293	
140.522	210.95	30.96	0.403183	0.00749775	32.5901	32.4569	33.5482	
141.931	217.87	31.45	0.415533	5.55888	32.7601	32.4954	33.9296	
143.19	218.03	31.56	0.415983	0.202402	33.136	32.6121	34.321	
144.459	218.03	31.56	0.415983	0	33.3585	33.0057	34.7206	
145.856	219.8	31.9	0.4195	1.5829	33.5639	33.4107	35.1263	
147.167	219.96	31.92	0.4198	0.134938	33.9313	33.7921	35.5385	
148.484	231.63	32.85	0.4408	9.45236	34.2799	34.1959	35.9448	
149.99	231.66	33.07	0.441217	0.187547	34.7372	34.5959	36.3282	
151.123	235.87	34.08	0.449917	3.91304	35.129	34.9719	36.7317	
152.495	235.49	34.48	0.44995	0.0150184	35.481	35.2721	37.1403	
153.881	236.63	34.82	0.452417	1.11026	35.8746	35.2732	37.5199	
155.162	240.29	35.17	0.4591	3.006	36.2726	35.3393	37.9439	
156.465	240.3	35.25	0.45925	0.0675141	36.6721	35.5526	38.3451	
157.791	241.63	35.75	0.4623	1.37286	37.1063	35.7352	38.7214	
159.196	244.32	36.18	0.4675	2.33883	37.3803	36.089	39.1434	
160.521	244.22	36.35	0.467617	0.0524957	37.3863	36.4953	39.5346	
161.89	246.46	36.78	0.472067	2.00301	37.3958	36.913	39.9091	
163.224	246.45	37.04	0.472483	0.187406	37.4065	37.2931	40.3296	
164.464	251.4	37.79	0.481983	4.27608	37.4066	37.6881	40.7261	
165.802	251.16	38.03	0.481983	0	37.4091	38.1046	41.1195	
167.075	251.54	38.16	0.482833	0.382293	37.4111	38.4918	41.5147	
168.421	251.46	38.24	0.482833	0	37.4127	38.8938	41.7676	
169.817	251.65	38.39	0.4834	0.255084	37.4149	39.2952	41.798	
171.142	251.83	38.52	0.483917	0.232382	37.5427	39.6729	41.8534	
172.483	251.81	38.6	0.484017	0.0449865	37.9227	40.0767	42.2239	
173.86	252.13	38.71	0.484733	0.322598	38.3113	40.4951	42.5969	
175.113	254.43	38.91	0.4889	1.87406	38.7461	40.8867	43.0023	
176.447	254.32	39.03	0.488917	0.0075092	39.1349	41.2965	43.4075	
177.927	260	39.41	0.499017	4.54613	39.5591	41.709	43.7909	
179.288	264.01	40.23	0.507067	3.62068	39.9429	42.0684	44.1881	
180.4	263.91	40.38	0.50715	0.0375002	40.3233	42.4789	44.5869	
181.842	265.22	40.51	0.50955	1.08029	40.7621	42.8962	44.9897	
183.131	265.4	40.65	0.510083	0.239863	41.1479	43.2836	45.2145	
184.618	265.48	40.75	0.510383	0.135028	41.3779	43.6688	45.6202	
185.941	266.11	41.49	0.512667	1.02775	41.386	44.0929	45.9876	
187.268	266.41	41.54	0.51325	0.262177	41.3877	44.4538	46.4055	
188.544	266.41	41.54	0.51325	0	41.3912	44.6973	46.802	
189.86	267.14	41.87	0.515017	0.795197	41.3923	44.7299	47.1909	
191.14	267.1	41.91	0.515017	0	41.3962	44.8955	47.6195	
192.583	268.54	42.1	0.517733	1.22281	41.577	45.289	48.0215	
193.793	268.67	42.14	0.518017	0.127542	41.9939	45.7147	48.3969	
195.175	269.25	42.27	0.5192	0.532227	42.3848	46.0846	48.8171	
196.464	269.4	42.3	0.5195	0.135028	42.779	46.5007	49.2132	
197.729	271.51	42.61	0.523533	1.81546	43.2052	46.901	49.605	
199.156	272.47	42.25	0.524533	0.44978	43.5906	47.2775	50.0061	
200.511	273.01	42.35	0.5256	0.479389	43.9747	47.7064	50.3981	
201.8	274.82	42.5	0.528867	1.47257	44.3866	48.1056	50.7892	
203.107	279.08	43.15	0.53705	3.68066	44.7808	48.4813	51.177	
204.508	281.54	43.39	0.54155	2.02552	45.1537	48.7162	51.5842	
205.803	281.53	43.52	0.54175	0.0900417	45.5817	48.7705	51.9737	
207.281	282.35	43.62	0.543283	0.689619	45.9559	49.0572	52.3827	
208.476	282.72	43.78	0.544167	0.392034	45.9597	49.4605	52.8051	
209.802	282.76	43.92	0.544467	0.136981	45.997	49.8798	53.2137	
211.099	283.34	43.97	0.545517	0.472268	46.0828	50.2681	53.5938	
212.543	283.46	43.98	0.545733	0.097528	46.4487	50.654	53.9995	
213.849	283.47	43.97	0.545733	0	46.8529	51.0795	54.3759	
215.195	283.49	43.97	0.545767	0.0149955	47.2458	51.4729	54.7897	
216.617	283.49	43.97	0.545767	0	47.6655	51.8843	55.194	
217.773	283.49	43.97	0.545767	0	48.0633	52.2827	55.5658	
219.225	283.48	44	0.5458	0.0149843	48.4653	52.6881	55.9888	
220.474	284.32	44.17	0.547483	0.757697	48.8276	53.0742	56.3846	
221.842	284.3	44.22	0.547533	0.0225047	49.253	53.4707	56.78	
223.239	289.41	44.66	0.556783	4.10201	49.6515	53.8845	57.1675	
224.586	296.45	45.33	0.569633	5.86757	50.0756	54.2663	57.5925	
225.886	296.45	45.37	0.5697	0.0297677	50.4776	54.4683	57.9958	
227.132	296.46	45.44	0.569833	0.0604359	50.8423	54.5869	58.363	
228.391	296.46	45.46	0.569867	0.0149955	51.2711	54.9026	58.558	
229.768	296.54	45.45	0.569983	0.0525186	51.5246	55.3138	58.9342	
231.215	297.75	45.81	0.5726	1.17692	51.8731	55.6434	59.3352	
232.411	297.75	45.81	0.5726	0	52.2612	55.6771	59.7469	
233.906	299.73	46.32	0.57675	1.86796	52.6731	55.9582	60.1192	
235.153	299.62	46.43	0.57675	0	53.0837	56.3442	60.5167	
236.522	299.53	46.53	0.576767	0.0075092	53.4683	56.7565	60.9279	
237.829	299.96	46.86	0.578033	0.57015	53.8943	57.1519	61.172	
239.182	299.76	47.22	0.5783	0.11992	54.2741	57.5272	61.1789	
240.595	299.76	47.22	0.5783	0	54.486	57.9409	61.1825	
241.975	299.59	47.43	0.578367	0.0300139	54.5315	58.1863	61.1875	
243.124	299.5	47.52	0.578367	0	54.636	58.1969	61.2981	
244.479	299.74	47.54	0.5788	0.195496	55.0036	58.2676	61.6888	
245.895	300.11	47.69	0.579667	0.389797	55.1876	58.6384	61.9182	
247.126	300.11	47.69	0.579667	0	55.3882	59.0522	61.9213	
248.518	300.1	47.7	0.579667	0	55.7008	59.4286	61.9236	
249.843	300.08	47.72	0.579667	0	56.1093	59.8405	61.9252	
251.234	300.08	47.72	0.579667	0	56.2591	60.2238	61.9268	
252.468	300.07	47.74	0.579683	0.00748631	56.3208	60.6457	61.9294	
253.796	300.07	47.74	0.579683	0	56.4694	61.0485	61.9309	
255.156	300.03	47.78	0.579683	2.28767e-05	56.8405	61.4269	62.1392	
256.519	300.03	47.8	0.579717	0.0149955	57.0548	61.8179	62.2935	
257.826	299.97	47.86	0.579717	2.28939e-05	57.1615	62.2431	62.3261	
259.22	299.95	47.88	0.579717	-2.28596e-05	57.3907	62.6242	62.649	
260.493	299.96	47.87	0.579717	0	57.7823	63.0453	62.8472	
261.83	299.96	47.87	0.579717	0	58.1894	63.4445	62.8516	
263.196	299.96	47.91	0.579783	0.0299465	58.5649	63.8125	62.8546	
264.515	299.95	47.92	0.579783	0	58.9772	64.2294	62.8547	
265.829	299.95	47.92	0.579783	0	59.391	64.6497	62.8549	
267.135	299.95	47.92	0.579783	0	59.7799	65.0338	62.856	
268.561	299.95	47.92	0.579783	0	60.1593	65.4383	62.8566	
269.838	299.95	47.92	0.579783	0	60.5805	65.8309	62.8581	
271.218	300.86	48.01	0.58145	0.749625	60.995	66.079	62.8616	
272.599	300.66	48.21	0.58145	0	61.3667	66.0838	62.8638	
273.888	300.66	48.21	0.58145	0	61.798	66.0881	62.8654	
275.115	300.62	48.25	0.58145	0	62.1474	66.1663	62.8685	
276.515	300.62	48.25	0.58145	0	62.5607	66.42	62.8728	
277.884	300.61	48.27	0.581467	0.00748631	62.9725	66.8467	62.8772	
