Time	Free (m^2)	Occupied(m^2)	Explored Ratio	Explore Rate (m^2/s)	r1 dist (m)	r2 dist (m)	r3 dist (m)	
63.721	227.91	16.31	0.651253	0.851709	13.9788	14.1417	13.8413	
64.58	227.93	16.29	0.651253	1.52588e-05	14.0224	14.5355	14.1422	
65.469	227.96	16.48	0.65184	0.219986	14.1182	14.5355	14.485	
66.561	228.02	16.48	0.652	0.0599976	14.222	14.9054	14.5701	
67.604	228	16.54	0.652107	0.0399533	14.222	15.2538	14.5701	
68.592	227.99	16.55	0.652107	1.52741e-05	14.4599	15.6159	14.9477	
69.611	228.2	16.57	0.65272	0.229996	14.8387	15.9359	15.3202	
70.551	228.24	16.53	0.65272	0	14.8387	16.3369	15.3202	
71.567	228.55	16.34	0.65304	0.119995	15.3066	16.3369	15.7695	
72.606	228.55	16.34	0.65304	0	15.6469	16.7542	15.9881	
73.596	228.55	16.34	0.65304	0	16.0716	17.1507	16.0328	
74.568	228.63	16.26	0.65304	0	16.4716	17.5332	16.1545	
75.657	228.62	16.28	0.653067	0.00999451	16.4716	17.5332	16.1545	
76.655	228.62	16.28	0.653067	0	16.8126	17.9347	16.4664	
77.485	228.6	16.31	0.653093	0.0100098	17.2681	18.2621	16.7751	
78.489	228.56	16.35	0.653093	0	17.6587	18.2674	16.7914	
79.52	228.41	16.5	0.653093	0	17.6587	18.2674	16.7914	
80.61	228.48	16.43	0.653093	-1.53047e-05	18.0489	18.2727	16.8605	
81.583	228.42	16.49	0.653093	1.52588e-05	18.4634	18.2754	17.2553	
82.575	228.5	16.43	0.653147	0.0200043	18.8682	18.2784	17.6478	
83.582	228.48	16.45	0.653147	-1.52588e-05	18.8682	18.2784	17.6478	
84.543	228.76	16.33	0.653573	0.160004	19.2451	18.2833	18.0146	
85.469	228.78	16.36	0.653707	0.0499531	19.6371	18.285	18.4389	
86.595	228.84	16.34	0.653813	0.0400333	19.9114	18.2896	18.8642	
87.583	228.82	16.36	0.653813	1.52588e-05	19.9114	18.2896	18.8642	
88.683	228.84	16.36	0.653867	0.019989	20.2576	18.2943	19.2158	
89.726	228.84	16.36	0.653867	0	20.6782	18.3021	19.6165	
90.621	228.88	16.35	0.653947	0.0299841	21.0599	18.3068	20.0247	
91.579	228.86	16.37	0.653947	-1.52588e-05	21.0599	18.3068	20.0247	
92.589	228.9	16.34	0.653973	0.0100045	21.4501	18.3148	20.4281	
93.678	228.9	16.34	0.653973	0	21.8732	18.3256	20.8214	
94.689	229.24	16.38	0.654987	0.380401	21.8732	18.404	21.1626	
95.694	229.24	16.38	0.654987	0	22.317	18.404	21.1626	
96.65	229.22	16.4	0.654987	0	22.6532	18.6751	21.604	
97.807	229.22	16.4	0.654987	0	23.1141	19.0292	22.0769	
98.631	229.12	16.5	0.654987	-1.52435e-05	23.4278	19.2836	22.4321	
99.661	229.12	16.5	0.654987	0	23.4278	19.2836	22.4321	
100.647	229.1	16.52	0.654987	1.52588e-05	23.8844	19.2918	22.8027	
101.551	229.1	16.52	0.654987	0	24.2483	19.2971	23.2013	
102.688	229.1	16.52	0.654987	0	24.6439	19.3086	23.5796	
103.589	229.45	17.63	0.65888	1.45999	24.6439	19.3086	23.5796	
104.506	229.45	17.63	0.65888	0	25.0884	19.3133	24.052	
105.673	230.27	17.79	0.661493	0.980011	25.4437	19.3195	24.3759	
106.644	231.94	18.27	0.667227	2.14999	25.4437	19.3216	24.3759	
107.643	231.93	18.28	0.667227	0	25.8979	19.3216	24.8698	
108.678	231.93	18.28	0.667227	0	26.2097	19.3221	25.2302	
109.536	237.94	17.81	0.682	5.53999	26.5455	19.3297	25.6032	
110.68	237.94	17.81	0.682	0	26.5489	19.3297	25.9641	
111.678	243.24	17.83	0.696187	5.31999	26.5489	19.3374	25.9641	
