Time	Free (m^2)	Occupied(m^2)	Explored Ratio	Explore Rate (m^2/s)	r1 dist (m)	r2 dist (m)	r3 dist (m)	
382.066	296.43	57.69	0.5902	0	90.605	105.925	97.9769	
383.23	299.8	56.63	0.59405	2.30769	90.9798	106.306	98.3658	
384.1	299.8	56.63	0.59405	0	91.4284	106.713	98.7722	
385.035	301.95	56.7	0.59775	2.22	91.4284	106.713	98.7722	
386.009	300.86	58.29	0.598583	0.5	91.659	106.956	99.1691	
387.045	300.86	58.29	0.598583	0	91.9215	106.965	99.5566	
388.088	300.86	58.29	0.598583	0	92.3005	107.079	99.968	
389.093	300.87	58.38	0.59875	0.100006	92.3005	107.079	99.968	
389.951	301.83	56.96	0.597983	-0.460022	92.7562	107.43	100.357	
391.017	301.76	57.03	0.597983	0	93.0402	107.646	100.752	
