Time	Free (m^2)	Occupied(m^2)	Explored Ratio	Explore Rate (m^2/s)	r1 dist (m)	r2 dist (m)	r3 dist (m)	
44.109	66.06	8.43	0.12415	1.36	4.37635	6.23828	3.05136	
45.104	66.06	8.45	0.124183	0.0200043	4.38179	6.5435	3.103	
46.105	66.06	8.45	0.124183	0	4.3832	6.87261	3.341	
47.029	66.52	8.62	0.125233	0.629997	4.38406	7.15382	3.68659	
48.043	66.52	8.62	0.125233	0	4.41099	7.43296	3.99253	
49.02	67.47	9.07	0.127567	1.4014	4.61552	7.72733	4.31501	
50.149	67.47	9.07	0.127567	0	4.84659	8.04715	4.5983	
51.055	68.59	9.33	0.129867	1.38973	5.20691	8.33965	4.86664	
52.076	68.59	9.33	0.129867	0	5.48106	8.63251	5.1629	
53.045	69.84	9.54	0.1323	1.46	5.7923	8.93251	5.45875	
54.116	69.84	9.54	0.1323	0	6.08823	9.23781	5.76339	
55.101	71.39	9.99	0.135633	2	6.39441	9.53025	6.08118	
56.01	71.39	9.99	0.135633	0	6.64653	9.83251	6.34232	
57.041	79.53	10.72	0.150417	8.8523	7.07241	10.1105	6.55052	
58.072	79.53	10.72	0.150417	0	7.31537	10.3847	6.60271	
59.084	112.73	11.95	0.2078	34.499	7.56767	10.7315	6.76198	
60.076	112.73	11.95	0.2078	0	7.84011	10.9954	7.0758	
61.046	113.45	12.34	0.20965	1.11	8.21599	11.3087	7.34114	
62.092	113.45	12.34	0.20965	0	8.48486	11.5675	7.6328	
63.168	114.3	12.24	0.2109	0.748503	8.82351	11.9073	7.95554	
64.033	114.3	12.24	0.2109	0	9.14421	12.2105	8.2545	
65.072	115.8	12.41	0.213683	1.67	9.46505	12.5166	8.51749	
66.12	115.8	12.41	0.213683	0	9.76346	12.7966	8.86059	
67.182	117.36	12.5	0.216433	1.64507	10.0269	13.1032	9.20882	
68.128	118.47	12.67	0.218567	1.28385	10.3178	13.4528	9.43154	
69.103	121.58	12.81	0.223983	3.24028	10.5471	13.786	9.61494	
70.085	121.41	13	0.224017	0.0200645	10.8422	14.0442	9.67875	
71.14	130.06	13.72	0.239633	9.37	11.1966	14.3255	9.86711	
72.06	130.06	13.72	0.239633	0	11.446	14.6163	10.1464	
72.987	133.47	14.31	0.2463	4	11.4516	14.885	10.3938	
74.118	133.47	14.31	0.2463	0	11.4566	15.2128	10.4067	
75.053	134.1	14.5	0.247667	0.819992	11.4585	15.4968	10.4118	
76.157	134.19	14.41	0.247667	0	11.5002	15.8189	10.4158	
77.222	134.68	14.54	0.2487	0.620616	11.7788	16.1086	10.4247	
78.045	135.34	14.67	0.250017	0.789219	12.072	16.3627	10.4281	
79.014	141.54	15.59	0.261883	7.12712	12.3812	16.752	10.4359	
80.044	142.27	15.63	0.263167	0.770004	12.5972	17.0455	10.442	
81.04	148.6	15.95	0.27425	6.64999	12.5994	17.3138	10.4467	
82.042	149.33	16.06	0.27565	0.840012	12.6251	17.6113	10.5641	
83.257	149.33	16.06	0.27565	0	12.9056	17.9131	10.8912	
84.131	149.65	16.22	0.27645	0.479996	13.1556	18.2736	11.1163	
85.057	149.65	16.22	0.27645	0	13.4411	18.5892	11.4776	
86.029	149.6	16.27	0.27645	0	13.694	18.883	11.7676	
87.024	149.6	16.27	0.27645	0	14.0954	18.8849	12.0687	
88.088	149.53	16.4	0.27655	0.0600128	14.3194	18.8919	12.3329	
89.031	149.53	16.4	0.27655	0	14.3414	18.8935	12.6755	
90.067	149.44	16.49	0.27655	0	14.371	18.8941	12.973	
91.092	149.44	16.49	0.27655	0	14.5777	18.8953	13.2709	
92.092	149.39	16.54	0.27655	0	14.8588	18.8962	13.5679	
93.087	149.39	16.54	0.27655	0	15.1462	18.8974	13.8754	
94.12	149.32	16.61	0.27655	-1.52435e-05	15.3896	18.8985	14.1827	
95.163	149.32	16.61	0.27655	0	15.6591	18.8997	14.4759	
96.095	149.2	16.95	0.276917	0.220001	16.0243	18.9002	14.8525	
97.045	149.2	16.95	0.276917	0	16.3058	19.0552	15.1082	
98.071	150.48	17.19	0.27945	1.52	16.5858	19.2973	15.3783	
99.061	150.48	17.19	0.27945	0	16.8193	19.3038	15.6648	
100.133	150.71	17.53	0.2804	0.569992	17.1199	19.3097	15.9474	
101.023	150.71	17.53	0.2804	0	17.1477	19.3123	16.2754	
102.001	150.66	17.58	0.2804	0	17.1758	19.3134	16.5728	
103.127	150.66	17.58	0.2804	0	17.3596	19.315	16.8751	
104.041	150.65	17.59	0.2804	0	17.5993	19.3181	17.1732	
105.044	150.65	17.59	0.2804	0	17.7421	19.3203	17.4615	
106.108	150.61	17.65	0.280433	0.0200043	17.9387	19.3234	17.6937	
107.015	150.61	17.65	0.280433	0	18.2089	19.3314	17.694	
108.022	150.58	17.68	0.280433	0	18.4827	19.3349	17.6942	
109.061	150.58	17.68	0.280433	0	18.776	19.336	17.6942	
110.152	150.57	17.74	0.280517	0.0500031	19.0838	19.3371	17.6955	
110.984	150.57	17.74	0.280517	0	19.3884	19.4685	17.6977	
112.14	150.85	17.87	0.2812	0.409579	19.6713	19.762	17.6992	
113.03	150.85	17.89	0.281233	0.0200243	19.9268	20.069	17.7008	
114.174	150.96	18.07	0.281717	0.290009	20.2528	20.4218	17.7023	
115.029	150.96	18.07	0.281717	0	20.6463	20.6645	17.7058	
116.08	150.96	18.07	0.281717	0	20.9451	20.6967	17.7074	
117.065	150.96	18.31	0.282117	0.23999	21.2472	20.7194	17.8152	
118.043	150.96	18.31	0.282117	0	21.562	20.7413	18.1197	
119.106	151	18.32	0.2822	0.0499683	21.8463	20.7663	18.4174	
120.117	151	18.32	0.2822	0	22.1573	20.7835	18.7182	
121.071	151.1	18.26	0.282267	0.0399933	22.4287	20.796	18.9219	
121.993	151.1	18.26	0.282267	0	22.7607	20.8164	18.9247	
123.146	151.3	18.37	0.282783	0.309379	23.0143	20.8224	18.9269	
123.984	151.3	18.37	0.282783	0	23.363	20.829	18.93	
125.154	151.54	18.45	0.283317	0.319992	23.6531	20.844	18.9332	
126.165	151.54	18.45	0.283317	0	23.9704	20.853	18.9366	
127.059	152.51	18.67	0.2853	1.19119	24.3052	20.8567	18.9402	
128.144	152.51	18.67	0.2853	0	24.3052	20.8641	18.9403	
128.995	154.63	18.89	0.2892	2.34	24.5959	20.8715	18.9428	
130.063	154.63	18.89	0.2892	0	24.6095	20.8792	18.9435	
130.98	154.73	18.94	0.28945	0.150763	24.6259	20.9104	18.9547	
132.019	154.73	18.94	0.28945	0	24.7865	21.1581	18.9628	
133.024	154.73	18.98	0.289517	0.0399135	24.793	21.4635	18.9651	
134.039	154.73	18.98	0.289517	0	24.8607	21.7462	18.9654	
135.141	154.75	19.44	0.290317	0.480011	24.9583	22.0522	18.9696	
136.147	154.75	19.44	0.290317	0	25.1811	22.3773	18.9731	
137.113	154.75	19.44	0.290317	0	25.4533	22.6941	19.0459	
138.141	155.89	19.54	0.292383	1.24001	25.7531	23.008	19.3279	
139.134	155.89	19.54	0.292383	0	26.1186	23.2795	19.6193	
140.262	159.41	20.01	0.299033	3.98999	26.3726	23.5482	19.9218	
141.058	159.41	20.01	0.299033	0	26.4089	23.8647	20.1397	
142.095	163.56	20.42	0.306633	4.56	26.4163	24.213	20.1443	
143.177	163.56	20.42	0.306633	0	26.4338	24.5247	20.1457	
144.055	163.55	20.52	0.306783	0.0894747	26.613	24.804	20.1492	
145.123	163.55	20.52	0.306783	0	26.8809	25.1664	20.1797	
146.072	163.69	20.68	0.307283	0.300003	27.1136	25.4356	20.4622	
147.062	163.69	20.68	0.307283	0	27.4957	25.7308	20.7317	
148.03	164.2	20.89	0.308483	0.719986	27.7114	26.0426	21.0035	
149.097	164.2	20.89	0.308483	0	27.7488	26.3399	21.3509	
150.159	166.72	21.2	0.3132	2.83	27.7565	26.599	21.6287	
151.106	166.72	21.2	0.3132	0	27.8063	26.8894	21.9241	
152.123	169.12	21.66	0.317967	2.86	27.9659	27.2523	22.227	
153.098	169.12	21.66	0.317967	0	28.2869	27.566	22.5273	
154.099	181.54	22.56	0.340167	13.32	28.6274	27.8701	22.7866	
155.072	181.54	22.56	0.340167	0	28.9118	28.1798	23.1152	
155.996	185.86	22.41	0.347117	4.16169	29.1407	28.4473	23.4088	
157.01	185.86	22.41	0.347117	0	29.4518	28.7426	23.7153	
158.089	196.74	23.27	0.366683	11.7518	29.7361	29.1775	24.0504	
159.071	197.25	24.28	0.369217	1.51999	30.0398	29.4382	24.3311	
160.1	201.53	24.76	0.37715	4.75999	30.3459	29.4484	24.6368	
161.08	201.53	24.76	0.37715	0	30.629	29.4513	24.9265	
162.06	201.73	24.67	0.377333	0.110001	30.9001	29.453	25.2177	
163.025	201.54	25.04	0.377633	0.180008	31.242	29.4865	25.5171	
164.113	202.08	25.69	0.379617	1.19	31.5006	29.7149	25.8238	
165.075	202.08	25.69	0.379617	0	31.5031	30.0104	26.0888	
165.996	202.08	25.69	0.379617	0	31.5122	30.2331	26.4201	
167.085	204.62	26.21	0.384717	3.06	31.5173	30.4188	26.7184	
167.994	207.54	26.61	0.39025	3.31999	31.563	30.8612	27.0641	
169.124	207.51	26.64	0.39025	0	31.8678	31.1566	27.3234	
170.049	207.8	26.83	0.39105	0.480011	32.1648	31.4937	27.5645	
171.081	208.55	27.02	0.392617	0.940002	32.4618	31.7626	27.9722	
172.005	208.55	27.02	0.392617	0	32.7548	31.9252	28.2422	
173.158	216.55	26.53	0.405133	7.50999	33.0358	32.2337	28.5126	
174.279	216.55	26.53	0.405133	0	33.3029	32.6162	28.7972	
175.179	216.95	27.14	0.406817	1.00999	33.624	32.899	29.1181	
176.088	216.95	27.14	0.406817	0	33.7884	33.2334	29.3972	
177.207	217.38	27.56	0.408233	0.850006	33.8081	33.5425	29.6828	
178.169	217.38	27.56	0.408233	0	33.8597	33.8478	30.0282	
179.078	221.53	27.81	0.415567	4.40881	34.152	34.1463	30.3371	
180.174	221.53	27.81	0.415567	0	34.4932	34.4391	30.6326	
181.086	227.84	28.65	0.427483	7.15001	34.7634	34.7195	30.9395	
182.169	227.84	28.65	0.427483	0	35.0642	35.0193	31.2179	
183.049	234.45	29.21	0.439433	7.16998	35.3563	35.3003	31.5188	
184.084	234.45	29.21	0.439433	0	35.7074	35.5955	31.8471	
185.187	238.29	30.07	0.447267	4.70472	35.969	35.9491	32.2264	
186.044	238.29	30.07	0.447267	0	36.2232	36.1965	32.5826	
187.064	237.93	31	0.448217	0.570007	36.543	36.4812	32.8731	
188.161	237.93	31	0.448217	0	36.8433	36.7438	33.1392	
189.12	238.53	30.69	0.4487	0.290009	37.1812	36.9947	33.3313	
190.144	238.45	30.87	0.448867	0.0998757	37.5436	37.3193	33.3397	
191.177	242.8	31.34	0.4569	4.82483	37.8067	37.5419	33.3412	
192.296	242.8	31.34	0.4569	0	37.8428	37.5557	33.3444	
193.124	242.74	31.46	0.457	0.0601178	38.2088	37.5867	33.3444	
194.199	243.76	31.64	0.459	1.20001	38.5239	37.791	33.3444	
195.077	243.69	32.03	0.459533	0.319688	38.5239	38.0993	33.3444	
196.19	243.71	32.19	0.459833	0.180173	39.0819	38.4111	33.3459	
197.074	243.83	32.48	0.460517	0.410004	39.0819	38.7542	33.35	
198.074	243.83	32.48	0.460517	0	39.0945	39.0677	33.3535	
199.031	243.94	32.58	0.460867	0.209991	39.1016	39.3387	33.3561	
200.068	244.32	32.75	0.461783	0.550018	39.1022	39.6574	33.3566	
201.225	245.07	32.89	0.463267	0.888208	39.132	39.9298	33.3588	
202.19	245.07	32.89	0.463267	0	39.4094	40.2239	33.4148	
203.099	245.08	33.04	0.463533	0.159844	39.7022	40.5523	33.7695	
204.246	246.93	33.24	0.46695	2.0541	39.9547	40.8156	34.1253	
205.124	247.13	33.45	0.467633	0.410004	40.2791	41.1268	34.4522	
206.053	248.96	33.6	0.470933	1.98001	40.5724	41.3777	34.4522	
207.279	248.96	33.6	0.470933	0	40.8733	41.6677	34.7447	
208.171	249.5	33.85	0.47225	0.789978	41.1691	41.9677	34.7494	
209.2	249.5	33.85	0.47225	0	41.4978	42.3289	34.7514	
210.107	251.06	34.06	0.4752	1.76825	41.753	42.6464	34.8255	
211.065	251.06	34.06	0.4752	0	42.0602	42.8908	34.827	
212.036	261.06	35.33	0.493983	11.2813	42.3659	42.9058	34.8301	
213.063	261.06	35.34	0.494	0.0100098	42.7035	42.9155	34.8996	
214.122	261.39	35.47	0.494767	0.459991	43.0015	42.9646	35.1712	
215.166	261.39	35.47	0.494767	0	43.3644	43.0965	35.4669	
216.227	261.27	35.83	0.495167	0.239781	43.6101	43.3758	35.7709	
217.135	261.27	35.83	0.495167	0	43.8982	43.7152	36.163	
218.108	261.38	35.95	0.49555	0.230211	44.1805	44.0807	36.4774	
219.115	262.32	36.07	0.497317	1.05894	44.5541	44.3481	36.7658	
220.095	262.46	36.22	0.4978	0.290299	44.8142	44.6301	37.0176	
221.109	262.6	36.23	0.49805	0.149994	45.1348	44.9159	37.2767	
222.056	262.55	36.9	0.499083	0.619376	45.4749	45.2121	37.5423	
223.148	262.61	36.91	0.4992	0.0700774	45.7301	45.5179	37.5477	
224.115	263.23	37.39	0.501033	1.10001	46.0585	45.8147	37.5525	
225.021	263.23	37.39	0.501033	0	46.3815	46.1267	37.5541	
226.096	266.6	36.88	0.5058	2.85999	46.6382	46.437	37.5563	
227.203	266.58	36.9	0.5058	0	46.933	46.7357	37.561	
228.128	268.46	37.16	0.509367	2.14001	47.2951	47.0618	37.5632	
229.195	268.48	37.14	0.509367	0	47.587	47.2827	37.5654	
230.077	270.11	37.47	0.512633	1.95999	47.8707	47.4959	37.5677	
231.261	270.11	37.51	0.5127	0.0399287	48.1416	47.7777	37.5691	
232.018	273.44	38.25	0.519483	4.05783	48.4849	48.0289	37.5705	
233.04	273.52	38.25	0.519617	0.0803885	48.7484	48.3932	37.6356	
234.07	273.44	38.43	0.519783	0.100006	49.0376	48.6302	37.9368	
235.075	274.94	38.5	0.5224	1.57001	49.2478	48.9533	38.2484	
236.069	275.32	38.55	0.523117	0.429962	49.5607	49.2673	38.5485	
237.093	276.87	39	0.52645	2.00003	49.7991	49.525	38.8584	
238.142	276.93	40.76	0.529483	1.81819	49.8052	49.9509	38.8664	
239.092	288.72	41.67	0.55065	12.7	49.8069	50.1977	38.8741	
240.083	288.72	41.75	0.550783	0.0800666	49.8089	50.4903	38.8769	
241.266	288.82	41.83	0.551083	0.179633	49.8119	50.7277	38.8864	
242.119	288.82	41.83	0.551083	0	49.8129	51.0115	38.8899	
243.113	288.61	42.25	0.551433	0.209991	49.8258	51.2454	38.9699	
244.059	288.61	42.25	0.551433	0	49.9773	51.2927	39.2393	
245.068	289.71	42.65	0.553933	1.5	50.3363	51.3629	39.5766	
246.071	289.71	42.65	0.553933	0	50.5623	51.6046	39.8765	
247.068	290.41	42.83	0.5554	0.880035	50.8076	51.9751	40.1131	
248.199	290.01	43.25	0.555433	0.0199187	51.1173	52.2658	40.1207	
249.146	290.45	43.34	0.556317	0.531061	51.4621	52.2835	40.1253	
250	290.42	43.37	0.556317	0	51.746	52.2866	40.1267	
251.15	290.38	43.41	0.556317	3.05176e-05	52.0394	52.3081	40.1361	
252.167	290.34	43.45	0.556317	0	52.3324	52.515	40.1406	
253.207	290.34	43.45	0.556317	0	52.6888	52.8571	40.2327	
254.104	290.32	43.47	0.556317	-3.05176e-05	52.9709	53.1183	40.5014	
255.106	291.72	44.3	0.560033	2.23001	53.2826	53.3905	40.9026	
256.077	291.66	44.36	0.560033	3.05176e-05	53.5259	53.6143	41.2687	
257.117	294.37	44.8	0.565283	3.14999	53.8155	54.0234	41.5163	
258.118	294.36	44.83	0.565317	0.0199386	54.1084	54.3129	41.518	
259.134	294.36	44.84	0.565333	0.0100198	54.4169	54.4961	41.5211	
260.199	294.34	44.86	0.565333	3.05176e-05	54.7081	54.5152	41.5211	
261.107	294.31	44.89	0.565333	0	55.0061	54.6088	41.5227	
262.092	294.32	44.88	0.565333	-3.05176e-05	55.3574	54.7898	41.5227	
263.148	294.31	44.89	0.565333	3.05176e-05	55.6404	55.0905	41.5289	
264.183	294.25	44.95	0.565333	0	55.9219	55.3909	41.5315	
265.072	294.25	44.95	0.565333	0	56.2158	55.7024	41.5362	
266.166	294.26	44.94	0.565333	-3.04567e-05	56.5343	56.0006	41.5393	
267.119	294.27	44.93	0.565333	0	56.8571	56.2878	41.5454	
268.073	294.19	45.01	0.565333	3.05176e-05	57.1157	56.5809	41.5532	
269.115	294.19	45.01	0.565333	0	57.409	56.8682	41.5597	
270.132	294.07	45.13	0.565333	-3.05176e-05	57.6913	57.1703	41.5646	
271.067	294.1	45.1	0.565333	0	58.0546	57.4841	41.569	
272.072	294.06	45.14	0.565333	3.05176e-05	58.3098	57.7886	41.5721	
273.101	294.06	45.16	0.565367	0.0198501	58.6371	58.1281	41.5774	
274.234	294.03	45.19	0.565367	0	58.8314	58.4176	41.5805	
275.116	294.02	45.2	0.565367	0	59.2097	58.695	41.6066	
276.147	294	45.22	0.565367	0	59.4926	58.9388	41.9121	
277.164	294	45.22	0.565367	0	59.8809	59.2842	42.1836	
278.032	293.92	45.46	0.565633	0.159654	60.1364	59.5443	42.5355	
279.13	293.92	45.46	0.565633	0	60.3997	59.9053	42.8099	
280.084	293.88	45.5	0.565633	3.05481e-05	60.7136	60.179	43.0799	
281.174	293.98	45.46	0.565733	0.059967	61.0148	60.4661	43.3596	
282.105	293.83	45.61	0.565733	3.05176e-05	61.3099	60.7697	43.3913	
283.008	293.83	45.61	0.565733	0	61.6107	61.0703	43.4122	
284.043	293.82	45.62	0.565733	-3.05176e-05	61.8809	61.3751	43.4784	
285.065	293.82	45.62	0.565733	0	62.213	61.6746	43.7517	
286.163	293.82	45.62	0.565733	0	62.547	61.9837	44.0214	
287.074	293.8	45.64	0.565733	3.05176e-05	62.8099	62.2761	44.3367	
288.164	293.8	45.64	0.565733	0	63.0741	62.5852	44.6327	
289.116	293.8	45.64	0.565733	0	63.4033	62.8909	44.9347	
290.099	293.8	45.64	0.565733	0	63.7037	63.1829	45.1687	
291.135	293.8	45.64	0.565733	0	64.0027	63.4831	45.1729	
292.141	293.8	45.64	0.565733	0	64.2907	63.8135	45.1766	
293.119	293.81	45.63	0.565733	0	64.6264	64.0683	45.1787	
294.052	294.49	44.78	0.56545	-0.170184	64.9306	64.3905	45.2196	
295.171	294.49	44.8	0.565483	0.0199597	65.1927	64.7145	45.2981	
296.034	294.49	44.8	0.565483	0	65.4924	64.9861	45.5777	
297.072	294.49	44.82	0.565517	0.019989	65.83	65.2871	45.8569	
298.047	294.49	44.82	0.565517	0	66.0505	65.5826	46.1442	
299.107	297.17	45.54	0.571183	3.40681	66.3857	65.9267	46.4615	
300.172	297.17	45.54	0.571183	0	66.709	66.2147	46.7639	
301.206	299.99	46.77	0.577933	4.04999	67.0272	66.5002	47.0894	
302.142	299.99	46.77	0.577933	0	67.2459	66.797	47.3795	
303.129	299.54	47.22	0.577933	0	67.6227	67.0977	47.6794	
304.037	299.54	47.22	0.577933	0	67.8806	67.4071	47.9856	
305.369	299.35	47.41	0.577933	0	68.1744	67.6915	48.3104	
306.05	299.31	47.45	0.577933	3.05481e-05	68.5155	68.043	48.6606	
307.177	300.85	46.83	0.579467	0.919952	68.7987	68.3131	48.9218	
308.163	300.85	46.83	0.579467	0	69.092	68.5776	49.2236	
309.172	301.1	47.13	0.580383	0.549469	69.2321	68.8645	49.5006	
310.105	301.1	47.13	0.580383	0	69.2403	69.1874	49.852	
311.105	301.06	47.27	0.58055	0.100006	69.3954	69.465	50.1148	
312.121	301.06	47.27	0.58055	0	69.7312	69.7805	50.4041	
313.149	300.98	47.37	0.580583	0.019989	69.9787	70.0935	50.6546	
313.942	300.96	47.39	0.580583	3.04871e-05	69.9859	70.3931	50.6654	
