Time	Free (m^2)	Occupied(m^2)	Explored Ratio	Explore Rate (m^2/s)	r1 dist (m)	r2 dist (m)	r3 dist (m)	
30.109	202.31	12.02	0.571547	0.330002	6.72703	5.76331	5.45403	
31.251	202.36	12.04	0.571733	0.0700073	7.12208	6.12374	5.62365	
32.257	202.57	12.11	0.57248	0.279984	7.49723	6.50451	5.62365	
33.231	214.6	12.81	0.606427	12.73	7.49723	6.50451	5.80427	
34.131	215.03	12.9	0.607813	0.518951	7.98964	6.92765	6.18047	
35.15	216.44	13.06	0.612	1.57315	8.32418	7.34525	6.56645	
36.159	217	13.22	0.61392	0.720001	8.70802	7.74511	6.94566	
37.175	217.45	13.35	0.615467	0.578844	8.70802	7.74511	6.94566	
38.06	218.26	13.5	0.618027	0.961915	9.18299	8.13189	7.35281	
39.129	220.54	13.76	0.6248	2.53746	9.54511	8.53346	7.74898	
40.296	221.05	13.8	0.626267	0.550569	9.94524	8.94814	8.14112	
41.181	245.37	14.77	0.693707	25.29	10.2645	8.94814	8.14112	
42.192	246.31	14.77	0.696213	0.940002	10.2645	9.33008	8.55551	
43.435	271.21	15.12	0.763547	25.25	10.8233	9.72536	8.93284	
44.181	271.68	15.28	0.765227	0.630005	10.8233	9.72536	9.30078	
45.206	274.78	15.55	0.774213	3.37	11.2079	10.2034	9.30078	
46.031	274.78	15.55	0.774213	0	11.5325	10.5299	9.54372	
47.331	278.54	16.13	0.785787	4.34	11.9039	10.8811	9.56059	
48.388	278.54	16.13	0.785787	0	11.9039	11.3347	9.78451	
49.2	285.31	17.2	0.806693	7.84003	12.3908	11.3347	9.78451	
50.298	285.31	17.2	0.806693	0	12.7723	11.6712	10.1865	
51.183	287.62	17.57	0.81384	2.67999	13.0367	11.6779	10.5614	
52.268	287.61	17.58	0.81384	-3.05176e-05	13.0367	11.6779	10.9541	
53.305	287.85	18.66	0.81736	1.32001	13.6334	11.7934	10.9541	
54.102	287.92	18.53	0.8172	-0.0599976	13.89	12.1402	11.295	
55.107	287.69	18.76	0.8172	3.05176e-05	13.9063	12.5358	11.815	
56.221	288.27	18.78	0.8188	0.599976	13.9985	12.929	12.165	
57.102	297.42	19.27	0.844507	9.63998	13.9985	12.929	12.165	
58.22	297.43	19.27	0.844533	0.0100098	14.288	13.3306	12.5761	
59.168	298	19.63	0.847013	0.930023	14.6431	13.7148	12.9582	
60.118	297.99	19.64	0.847013	0	14.6507	14.1211	13.3525	
61.141	297.94	19.69	0.847013	0	14.6507	14.1211	13.3525	
62.168	297.94	20.01	0.847867	0.320007	14.6528	14.5316	13.7642	
63.086	297.95	20	0.847867	-3.04871e-05	14.6533	14.9195	14.1543	
64.294	297.97	20.01	0.847947	0.0300594	14.6827	15.354	14.5571	
65.259	297.86	20.12	0.847947	-3.05176e-05	15.0423	15.354	14.5571	
66.326	298.35	19.84	0.848507	0.209991	15.0423	15.7349	14.9662	
67.114	298.12	20.07	0.848507	3.05176e-05	15.4896	16.09	15.3423	
68.214	299.02	20.13	0.851067	0.959032	15.4896	16.09	15.7467	
69.194	298.97	20.18	0.851067	0	15.9957	16.5711	15.7467	
70.147	300.34	20.27	0.85496	1.45853	16.3346	16.9269	16.0939	
71.28	300.68	20.1	0.855413	0.169844	16.6671	17.3577	16.6405	
72.191	302.89	20.25	0.861707	2.36471	17.0146	17.6943	16.6405	
73.096	302.89	20.25	0.861707	0	17.0146	17.6943	17.0019	
74.149	307.3	20.03	0.87288	4.19	17.5675	18.1631	17.3517	
75.073	307.35	20.03	0.873013	0.0500183	17.8923	18.5476	17.6827	
76.209	314.83	21.55	0.897013	8.99098	17.8962	18.9447	17.6827	
77.211	314.83	21.55	0.897013	0	17.8962	18.9447	18.2401	
78.132	325.39	23.48	0.93032	12.49	17.9009	19.33	18.5631	
