Time	Free (m^2)	Occupied(m^2)	Explored Ratio	Explore Rate (m^2/s)	r1 dist (m)	r2 dist (m)	r3 dist (m)	
70.203	294.94	20.14	0.840213	0.890015	16.32	17.5746	15.0871	
71.296	294.94	20.14	0.840213	0	16.6509	17.869	15.4097	
72.651	298.55	20.51	0.850827	3.97204	17.0301	18.2453	15.7785	
73.237	298.55	20.51	0.850827	0	17.0301	18.337	15.7785	
74.247	304.87	21.12	0.869307	6.92307	17.4746	18.3389	16.1707	
75.313	304.87	21.12	0.869307	0	17.8193	18.3398	16.5312	
76.156	306.98	21.28	0.87536	2.2632	17.8778	18.3695	16.8551	
77.352	306.98	21.28	0.87536	0	17.8778	18.3695	17.1241	
78.164	308.16	21.41	0.878853	1.30741	18.0857	18.6397	17.1279	
79.25	308.16	21.41	0.878853	0	18.4325	18.9867	17.1305	
80.295	308.54	21.86	0.881067	0.829987	18.8432	19.3061	17.1425	
81.272	308.54	21.86	0.881067	0	19.1535	19.5999	17.1425	
82.325	309	22.04	0.882773	0.640015	19.492	19.9274	17.7056	
83.387	309	22.04	0.882773	0	19.837	20.2179	17.7056	
84.157	309.38	22.33	0.88456	0.669983	19.837	20.552	18.0556	
85.203	309.38	22.33	0.88456	0	20.1844	20.8026	18.407	
86.244	309.98	22.65	0.887013	0.919983	20.7412	20.9346	18.6821	
87.279	309.98	22.65	0.887013	0	20.7412	21.2719	18.9749	
88.246	310.62	23.13	0.89	1.12003	21.0734	21.5597	19.2797	
89.25	310.62	23.13	0.89	0	21.3898	21.8033	19.6404	
90.218	310.53	23.53	0.890827	0.309688	21.6751	21.938	19.9852	
91.236	310.53	23.53	0.890827	0	22.0097	22.2358	20.2301	
92.329	310.71	23.48	0.891173	0.128845	22.2727	22.5225	20.5286	
93.244	310.33	23.86	0.891173	0	22.5937	22.8476	20.7053	
94.199	310.17	24.02	0.891173	-3.0396e-05	22.9955	23.1042	20.7413	
95.425	310.17	24.02	0.891173	0	23.3434	23.4249	20.818	
96.269	310.05	23.95	0.890667	-0.189972	23.6926	23.7537	21.101	
97.204	310.05	23.95	0.890667	0	23.98	24.0883	21.4091	
98.384	310.05	23.95	0.890667	0	24.2055	24.3183	21.7392	
99.269	309.89	24.31	0.8912	0.199782	24.4976	24.5894	21.7392	
100.232	309.89	24.47	0.891627	0.160164	24.7645	24.88	22.0754	
101.279	309.89	24.47	0.891627	0	25.0696	25.4177	22.4216	
102.346	309.89	24.47	0.891627	0	25.3673	25.7335	22.7084	
103.308	309.95	24.64	0.89224	0.230011	25.6628	25.7335	23.0176	
104.166	309.95	24.64	0.89224	0	25.9565	26.3365	23.3098	
105.259	311.03	24.73	0.89536	1.17001	26.2652	26.6276	23.6114	
106.164	311.03	24.73	0.89536	0	26.5668	26.9224	24.1391	
107.506	314.38	25	0.905013	3.62	26.8607	26.9224	24.3916	
108.358	314.38	25	0.905013	0	26.8607	27.3565	24.6988	
109.093	315.05	25.19	0.907307	0.860846	27.3523	27.6958	24.9916	
110.371	315.05	25.19	0.907307	0	27.6486	27.9885	25.2567	
111.36	315.77	25.32	0.909573	0.850006	27.9471	28.245	25.5585	
112.236	315.77	25.32	0.909573	0	28.275	28.5651	25.8245	
113.186	318.44	25.71	0.917733	3.06	28.6054	28.8721	26.1588	
114.195	318.44	25.71	0.917733	0	28.9655	29.3309	26.4378	
115.372	320.65	25.65	0.923467	2.14999	29.2143	29.6423	26.7014	
116.298	320.65	25.65	0.923467	0	29.5446	29.6423	26.9817	
117.301	320.65	25.76	0.92376	0.110791	29.8633	29.9537	27.3073	
118.185	320.65	25.76	0.92376	0	30.1305	30.2636	27.633	
119.248	320.55	26.24	0.924773	0.379974	30.344	30.8457	27.9452	
119.998	320.55	26.24	0.924773	0	30.3458	31.1307	28.2722	
